library,family,test,target,statistic,pvalue,note
statsmodels,autocorr,boxpierce_lag1,GARI,0.01583860525914631,0.8998494583390897,
statsmodels,autocorr,ljungbox_lag2,GARI,5.883478950979599,0.05277385003250506,
statsmodels,autocorr,boxpierce_lag2,GARI,5.836536871567675,0.05402715784510178,
statsmodels,autocorr,ljungbox_lag3,GARI,9.249526936745923,0.026150828879871725,
statsmodels,autocorr,boxpierce_lag3,GARI,9.168991564062878,0.02712641693416889,
statsmodels,autocorr,ljungbox_lag5,GARI,13.765724347828328,0.017168085835041723,
statsmodels,autocorr,boxpierce_lag5,GARI,13.622652534561979,0.01819266522071868,
statsmodels,autocorr,ljungbox_lag10,GARI,15.983278813881018,0.10011206509545216,
statsmodels,autocorr,boxpierce_lag10,GARI,15.79490244458613,0.10565600582704597,
statsmodels,autocorr,ljungbox_lag20,GARI,23.19849254235401,0.2791535735616248,
statsmodels,autocorr,boxpierce_lag20,GARI,22.744962171493714,0.3014902804001522,
statsmodels,autocorr,durbin_watson,GARI,1.984592717009907,,
statsmodels,autocorr,breusch_godfrey,GARI,12.231072721219507,0.03175512544265326,
statsmodels,autocorr,ljungbox_lag1,RCRI,2.0685259080320177,0.15036679667259414,
statsmodels,autocorr,boxpierce_lag1,RCRI,2.0561395253491916,0.15159380409839593,
statsmodels,autocorr,ljungbox_lag2,RCRI,2.111369697230195,0.3479540498401252,
statsmodels,autocorr,boxpierce_lag2,RCRI,2.098641248366146,0.3501755691307693,
statsmodels,autocorr,ljungbox_lag3,RCRI,2.4104759559859685,0.4916875060894904,
statsmodels,autocorr,boxpierce_lag3,RCRI,2.394762414719167,0.49461034225956957,
statsmodels,autocorr,ljungbox_lag5,RCRI,2.8281272279956826,0.7264628641210148,
statsmodels,autocorr,boxpierce_lag5,RCRI,2.8070925342102324,0.7296966300541631,
statsmodels,autocorr,ljungbox_lag10,RCRI,3.742474023168741,0.958217530005816,
statsmodels,autocorr,boxpierce_lag10,RCRI,3.702909671759983,0.9597556849742953,
statsmodels,autocorr,ljungbox_lag20,RCRI,12.667571711062825,0.8911872129250781,
statsmodels,autocorr,boxpierce_lag20,RCRI,12.290771493112203,0.9057043013163638,
statsmodels,autocorr,durbin_watson,RCRI,1.8691341882163992,,
statsmodels,autocorr,breusch_godfrey,RCRI,2.9434864530299762,0.7086983328793115,
statsmodels,autocorr,ljungbox_lag1,ACIX,1.5165066816686412,0.21814890280946175,
statsmodels,autocorr,boxpierce_lag1,ACIX,1.507425803335296,0.2195323065114037,
statsmodels,autocorr,ljungbox_lag2,ACIX,2.620159214640272,0.2697985775880252,
statsmodels,autocorr,boxpierce_lag2,ACIX,2.6022667392372933,0.27222308875074513,
statsmodels,autocorr,ljungbox_lag3,ACIX,3.4171807044202347,0.33166342101062435,
statsmodels,autocorr,boxpierce_lag3,ACIX,3.3913339227320267,0.33513161700864474,
statsmodels,autocorr,ljungbox_lag5,ACIX,3.496906814571851,0.6238557177707051,
statsmodels,autocorr,boxpierce_lag5,ACIX,3.4699543656202727,0.6279387130882027,
statsmodels,autocorr,ljungbox_lag10,ACIX,12.415977611180553,0.25818059722156456,
statsmodels,autocorr,boxpierce_lag10,ACIX,12.2269221094381,0.27015653034880704,
statsmodels,autocorr,ljungbox_lag20,ACIX,18.620964429123408,0.5465721418137808,
statsmodels,autocorr,boxpierce_lag20,ACIX,18.202243715182792,0.5740873777237703,
statsmodels,autocorr,durbin_watson,ACIX,1.8874652374981098,,
statsmodels,autocorr,breusch_godfrey,ACIX,3.8744121745043367,0.5676356654399015,
statsmodels,autocorr,ljungbox_lag1,CCNS,0.06439616872792261,0.7996778854680269,
statsmodels,autocorr,boxpierce_lag1,CCNS,0.06401056292715661,0.8002658263419324,
statsmodels,autocorr,ljungbox_lag2,CCNS,0.6793902139017434,0.7119873696729616,
statsmodels,autocorr,boxpierce_lag2,CCNS,0.6740944760037811,0.7138751170720967,
statsmodels,autocorr,ljungbox_lag3,CCNS,0.8255012120079585,0.843358256902664,
statsmodels,autocorr,boxpierce_lag3,CCNS,0.8187472805161218,0.844977875789196,
statsmodels,autocorr,ljungbox_lag5,CCNS,1.5701271507009378,0.904838042247428,
statsmodels,autocorr,boxpierce_lag5,CCNS,1.5543418618169464,0.9067148680062893,
statsmodels,autocorr,ljungbox_lag10,CCNS,6.48943481105822,0.7726050201701896,
statsmodels,autocorr,boxpierce_lag10,CCNS,6.387736300934678,0.7817037099661223,
statsmodels,autocorr,ljungbox_lag20,CCNS,11.805830276263476,0.9225969918780215,
statsmodels,autocorr,boxpierce_lag20,CCNS,11.501021797891624,0.9321810756105618,
statsmodels,autocorr,durbin_watson,CCNS,2.018295209455914,,
statsmodels,autocorr,breusch_godfrey,CCNS,1.5726180222237256,0.9045406431607167,
statsmodels,autocorr,ljungbox_lag1,MTNS,0.0025595491929105716,0.9596506477487997,
statsmodels,autocorr,boxpierce_lag1,MTNS,0.0025442225510368555,0.9597715328580048,
statsmodels,autocorr,ljungbox_lag2,MTNS,0.028353027621665573,0.9859234997885498,
statsmodels,autocorr,boxpierce_lag2,MTNS,0.028131765024272858,0.9860325798194681,
statsmodels,autocorr,ljungbox_lag3,MTNS,0.932520338460898,0.8175736480270832,
statsmodels,autocorr,boxpierce_lag3,MTNS,0.9232754500068263,0.8198075827182955,
statsmodels,autocorr,ljungbox_lag5,MTNS,0.9795329652564263,0.9641996300917223,
statsmodels,autocorr,boxpierce_lag5,MTNS,0.9696514436190271,0.9649762636386126,
statsmodels,autocorr,ljungbox_lag10,MTNS,9.903980150540828,0.4489575104131568,
statsmodels,autocorr,boxpierce_lag10,MTNS,9.728987845855904,0.46458326171072306,
statsmodels,autocorr,ljungbox_lag20,MTNS,26.049099024010623,0.16419640181468995,
statsmodels,autocorr,boxpierce_lag20,MTNS,25.279122347980824,0.19096047396894286,
statsmodels,autocorr,durbin_watson,MTNS,1.9942825345402888,,
statsmodels,autocorr,breusch_godfrey,MTNS,0.9713577561400142,0.9648427267160387,
statsmodels,autocorr,ljungbox_lag1,IHOZ,1.671253156935749,0.1960907684794221,
statsmodels,autocorr,boxpierce_lag1,IHOZ,1.6612456530020019,0.19743522219920423,
statsmodels,autocorr,ljungbox_lag2,IHOZ,1.6903128673403838,0.42949016623231706,
statsmodels,autocorr,boxpierce_lag2,IHOZ,1.6801531900700728,0.43167745781275935,
statsmodels,autocorr,ljungbox_lag3,IHOZ,2.114433115169742,0.548998369084652,
statsmodels,autocorr,boxpierce_lag3,IHOZ,2.100040700895146,0.5519045293152396,
statsmodels,autocorr,ljungbox_lag5,IHOZ,2.4270066260277003,0.7874456314155204,
statsmodels,autocorr,boxpierce_lag5,IHOZ,2.4084747860700175,0.7902113927925792,
statsmodels,autocorr,ljungbox_lag10,IHOZ,9.498625655314116,0.48552366897169175,
statsmodels,autocorr,boxpierce_lag10,IHOZ,9.352884798008544,0.49897275842583977,
statsmodels,autocorr,ljungbox_lag20,IHOZ,13.239076783105585,0.866892212053968,
statsmodels,autocorr,boxpierce_lag20,IHOZ,12.958840142752878,0.8791430366422021,
statsmodels,autocorr,durbin_watson,IHOZ,1.8812508782507704,,
statsmodels,autocorr,breusch_godfrey,IHOZ,2.4741863710346594,0.7803775378442508,
statsmodels,autocorr,ljungbox_lag1,NAYO,0.02284576739378698,0.879858839752677,
statsmodels,autocorr,boxpierce_lag1,NAYO,0.022708966391428973,0.8802163611519184,
statsmodels,autocorr,ljungbox_lag2,NAYO,0.18931803154918905,0.9096830691664108,
statsmodels,autocorr,boxpierce_lag2,NAYO,0.18785211067333485,0.9103500752818476,
statsmodels,autocorr,ljungbox_lag3,NAYO,0.1908178461486382,0.9790578209402621,
statsmodels,autocorr,boxpierce_lag3,NAYO,0.18933695706320863,0.9792920402457786,
statsmodels,autocorr,ljungbox_lag5,NAYO,1.2343067143507132,0.9415440661253878,
statsmodels,autocorr,boxpierce_lag5,NAYO,1.219836490246042,0.9429602247985275,
statsmodels,autocorr,ljungbox_lag10,NAYO,17.109657661860062,0.07197247897627587,
statsmodels,autocorr,boxpierce_lag10,NAYO,16.776098930763425,0.07946749792894915,
statsmodels,autocorr,ljungbox_lag20,NAYO,26.070350542219018,0.16350096424995678,
statsmodels,autocorr,boxpierce_lag20,NAYO,25.393196855195203,0.18680024563507527,
statsmodels,autocorr,durbin_watson,NAYO,2.0101182548365335,,
statsmodels,autocorr,breusch_godfrey,NAYO,1.3212595677100591,0.9327289560064739,
statsmodels,autocorr,ljungbox_lag1,FWWG,0.0022531371288425366,0.9621408542288862,
statsmodels,autocorr,boxpierce_lag1,FWWG,0.0022396452897476713,0.9622542903104194,
statsmodels,autocorr,ljungbox_lag2,FWWG,0.502323286091289,0.7778966198169601,
statsmodels,autocorr,boxpierce_lag2,FWWG,0.49831721821257374,0.779456334707212,
statsmodels,autocorr,ljungbox_lag3,FWWG,0.6534598720524606,0.8840921149169424,
statsmodels,autocorr,boxpierce_lag3,FWWG,0.6479454550124563,0.8853738612018024,
statsmodels,autocorr,ljungbox_lag5,FWWG,3.7247153937423207,0.5896902783061503,
statsmodels,autocorr,boxpierce_lag5,FWWG,3.6799346806054003,0.5963527951661545,
statsmodels,autocorr,ljungbox_lag10,FWWG,8.252154195416807,0.6042217059956111,
statsmodels,autocorr,boxpierce_lag10,FWWG,8.1167628333576,0.6174327516446789,
statsmodels,autocorr,ljungbox_lag20,FWWG,19.31852994105849,0.5012163064169194,
statsmodels,autocorr,boxpierce_lag20,FWWG,18.76414047690277,0.5372012864771827,
statsmodels,autocorr,durbin_watson,FWWG,1.9891721576114825,,
statsmodels,autocorr,breusch_godfrey,FWWG,3.7130140170372106,0.5914284788613106,
statsmodels,autocorr,ljungbox_lag1,EELT,0.0032406885923882515,0.9546033094676258,
statsmodels,autocorr,boxpierce_lag1,EELT,0.003221283271475747,0.9547392854648202,
statsmodels,autocorr,ljungbox_lag2,EELT,0.36096681376280326,0.8348665336214178,
statsmodels,autocorr,boxpierce_lag2,EELT,0.35809131163414293,0.836067727170439,
statsmodels,autocorr,ljungbox_lag3,EELT,2.3598983575949783,0.5011431808281916,
statsmodels,autocorr,boxpierce_lag3,EELT,2.3370734388612067,0.5054558483014957,
statsmodels,autocorr,ljungbox_lag5,EELT,7.577805239751853,0.181089969645884,
statsmodels,autocorr,boxpierce_lag5,EELT,7.485436187026638,0.18696739598741569,
statsmodels,autocorr,ljungbox_lag10,EELT,9.53004214844811,0.48264429544173815,
statsmodels,autocorr,boxpierce_lag10,EELT,9.392741290185109,0.49528012647083375,
statsmodels,autocorr,ljungbox_lag20,EELT,19.022022119575873,0.5203949740898973,
statsmodels,autocorr,boxpierce_lag20,EELT,18.586268271402457,0.5488465596048322,
statsmodels,autocorr,durbin_watson,EELT,1.994035621999161,,
statsmodels,autocorr,breusch_godfrey,EELT,7.477379756872594,0.1874877985648671,
statsmodels,autocorr,ljungbox_lag1,HRND,0.00022110574874765888,0.9881361929521384,
statsmodels,autocorr,boxpierce_lag1,HRND,0.00021978176222821184,0.9881717640565522,
statsmodels,autocorr,ljungbox_lag2,HRND,0.918422257311827,0.6317818435661067,
statsmodels,autocorr,boxpierce_lag2,HRND,0.9110899860074387,0.6341022924483928,
statsmodels,autocorr,ljungbox_lag3,HRND,2.9389713108447144,0.4011306265867546,
statsmodels,autocorr,boxpierce_lag3,HRND,2.9114738793254267,0.40547651249899785,
statsmodels,autocorr,ljungbox_lag5,HRND,2.9901879904042414,0.7014986507017577,
statsmodels,autocorr,boxpierce_lag5,HRND,2.962050943596179,0.705836598366332,
statsmodels,autocorr,ljungbox_lag10,HRND,5.7793099540817545,0.8334512585279253,
statsmodels,autocorr,boxpierce_lag10,HRND,5.689435380951129,0.8406458145065558,
statsmodels,autocorr,ljungbox_lag20,HRND,24.309669692317453,0.22912683287126714,
statsmodels,autocorr,boxpierce_lag20,HRND,23.61558711024234,0.2595873888204657,
statsmodels,autocorr,durbin_watson,HRND,1.9889656233483282,,
statsmodels,autocorr,breusch_godfrey,HRND,4.206963085639713,0.5200194477815963,
statsmodels,autocorr,ljungbox_lag1,AETS,0.587894121264131,0.44323460625489286,
statsmodels,autocorr,boxpierce_lag1,AETS,0.584373797184705,0.444603020652408,
statsmodels,autocorr,ljungbox_lag2,AETS,0.6297681508435162,0.7298734796403383,
statsmodels,autocorr,boxpierce_lag2,AETS,0.625913503174634,0.7312815386507592,
statsmodels,autocorr,ljungbox_lag3,AETS,0.8749534577899067,0.8314675184887723,
statsmodels,autocorr,boxpierce_lag3,AETS,0.8686518509698631,0.8329854789234141,
statsmodels,autocorr,ljungbox_lag5,AETS,4.813651872679709,0.4390432332006329,
statsmodels,autocorr,boxpierce_lag5,AETS,4.757985328330109,0.4461241321702599,
statsmodels,autocorr,ljungbox_lag10,AETS,8.054056016994164,0.6235567194282257,
statsmodels,autocorr,boxpierce_lag10,AETS,7.930141237045661,0.6356606287695106,
statsmodels,autocorr,ljungbox_lag20,AETS,15.782985140099035,0.7299929317062336,
statsmodels,autocorr,boxpierce_lag20,AETS,15.404370113389128,0.7528208963020997,
statsmodels,autocorr,durbin_watson,AETS,2.059917671100585,,
statsmodels,autocorr,breusch_godfrey,AETS,4.973639476692661,0.4191057381707113,
statsmodels,autocorr,ljungbox_lag1,ULXY,0.5246668414825703,0.4688577010022231,
statsmodels,autocorr,boxpierce_lag1,ULXY,0.5215251238689023,0.47019183169589684,
statsmodels,autocorr,ljungbox_lag2,ULXY,6.707438498956056,0.034954108992332464,
statsmodels,autocorr,boxpierce_lag2,ULXY,6.6549333349753335,0.03588389585751422,
statsmodels,autocorr,ljungbox_lag3,ULXY,7.693804558053018,0.05278240946558517,
statsmodels,autocorr,boxpierce_lag3,ULXY,7.631455421426618,0.0542752835299939,
statsmodels,autocorr,ljungbox_lag5,ULXY,8.671719683586712,0.12289661878344078,
statsmodels,autocorr,boxpierce_lag5,ULXY,8.59676692467994,0.12626964349806122,
statsmodels,autocorr,ljungbox_lag10,ULXY,12.443673816288667,0.25645945433776807,
statsmodels,autocorr,boxpierce_lag10,ULXY,12.29159203469126,0.2660152544232169,
statsmodels,autocorr,ljungbox_lag20,ULXY,24.183067342613587,0.23448686554376955,
statsmodels,autocorr,boxpierce_lag20,ULXY,23.67688228486574,0.256791586180502,
statsmodels,autocorr,durbin_watson,ULXY,2.058260151399379,,
statsmodels,autocorr,breusch_godfrey,ULXY,8.702749946504444,0.12152419240615699,
statsmodels,autocorr,ljungbox_lag1,BLBT,2.533324988057532,0.11146511563190523,
statsmodels,autocorr,boxpierce_lag1,BLBT,2.5181553773506007,0.1125421635055756,
statsmodels,autocorr,ljungbox_lag2,BLBT,4.020395560569455,0.13396217697102625,
statsmodels,autocorr,boxpierce_lag2,BLBT,3.9933531309203123,0.1357858094238468,
statsmodels,autocorr,ljungbox_lag3,BLBT,4.8476683037258965,0.18329754711560017,
statsmodels,autocorr,boxpierce_lag3,BLBT,4.812369659075193,0.1860633439825967,
statsmodels,autocorr,ljungbox_lag5,BLBT,5.845392511576294,0.32155481633638466,
statsmodels,autocorr,boxpierce_lag5,BLBT,5.798060965817889,0.32636704118957066,
statsmodels,autocorr,ljungbox_lag10,BLBT,7.0456288071724,0.721130408183244,
statsmodels,autocorr,boxpierce_lag10,BLBT,6.972298041716858,0.7280575753261839,
statsmodels,autocorr,ljungbox_lag20,BLBT,19.471417982541258,0.4914002130950952,
statsmodels,autocorr,boxpierce_lag20,BLBT,18.916033566352052,0.5272898210188219,
statsmodels,autocorr,durbin_watson,BLBT,2.1311887878853013,,
statsmodels,autocorr,breusch_godfrey,BLBT,5.742935014318684,0.332041413468562,
statsmodels,autocorr,ljungbox_lag1,BENI,0.7065882899111936,0.4005787489002278,
statsmodels,autocorr,boxpierce_lag1,BENI,0.7023572223069349,0.40199276519548466,
statsmodels,autocorr,ljungbox_lag2,BENI,1.2993959860106001,0.5222034620469825,
statsmodels,autocorr,boxpierce_lag2,BENI,1.2904319228287016,0.5245492474760174,
statsmodels,autocorr,ljungbox_lag3,BENI,1.5006994672159522,0.6821089030760807,
statsmodels,autocorr,boxpierce_lag3,BENI,1.489726387255557,0.6846434967231467,
statsmodels,autocorr,ljungbox_lag5,BENI,1.6062040779564737,0.9004980705203955,
statsmodels,autocorr,boxpierce_lag5,BENI,1.5939118297921737,0.9019846031668491,
statsmodels,autocorr,ljungbox_lag10,BENI,8.003735024435,0.6284720853193223,
statsmodels,autocorr,boxpierce_lag10,BENI,7.864884614349193,0.6420329355243044,
statsmodels,autocorr,ljungbox_lag20,BENI,16.783256895320815,0.666999520315492,
statsmodels,autocorr,boxpierce_lag20,BENI,16.404991421182622,0.6912028145179538,
statsmodels,autocorr,durbin_watson,BENI,1.9218061325692413,,
statsmodels,autocorr,breusch_godfrey,BENI,1.7298334104952706,0.8851200286309517,
statsmodels,autocorr,ljungbox_lag1,ITPA,0.9826132000599416,0.321554499629824,
statsmodels,autocorr,boxpierce_lag1,ITPA,0.9767292886823371,0.32300762828331636,
statsmodels,autocorr,ljungbox_lag2,ITPA,1.480070939692861,0.4770969926638484,
statsmodels,autocorr,boxpierce_lag2,ITPA,1.4702153098351534,0.47945384063276464,
statsmodels,autocorr,ljungbox_lag3,ITPA,1.4801817261853554,0.6868518730320134,
statsmodels,autocorr,boxpierce_lag3,ITPA,1.4703249906740299,0.6891360456456186,
statsmodels,autocorr,ljungbox_lag5,ITPA,8.821896031134735,0.1163825015005949,
statsmodels,autocorr,boxpierce_lag5,ITPA,8.713107119284341,0.12106920452277734,
statsmodels,autocorr,ljungbox_lag10,ITPA,16.26201417278637,0.09237358739532683,
statsmodels,autocorr,boxpierce_lag10,ITPA,15.988383242881534,0.09996542668650517,
statsmodels,autocorr,ljungbox_lag20,ITPA,28.739203043879414,0.09302295889392506,
statsmodels,autocorr,boxpierce_lag20,ITPA,28.022697796643254,0.10886315338174195,
statsmodels,autocorr,durbin_watson,ITPA,1.9023917670076234,,
statsmodels,autocorr,breusch_godfrey,ITPA,9.387215263053536,0.09458099927619987,
statsmodels,autocorr,ljungbox_lag1,HTRK,1.5815424752875178,0.2085386522304595,
statsmodels,autocorr,boxpierce_lag1,HTRK,1.5720721610642394,0.20990634072245645,
statsmodels,autocorr,ljungbox_lag2,HTRK,1.835855689911613,0.39934569050279484,
statsmodels,autocorr,boxpierce_lag2,HTRK,1.8243549308609963,0.4016486950138843,
statsmodels,autocorr,ljungbox_lag3,HTRK,2.2789711878470187,0.5165614353086889,
statsmodels,autocorr,boxpierce_lag3,HTRK,2.2630481184377653,0.5196368435814853,
statsmodels,autocorr,ljungbox_lag5,HTRK,2.7449805013754336,0.7392307403332353,
statsmodels,autocorr,boxpierce_lag5,HTRK,2.7234727673982246,0.7425261074367383,
statsmodels,autocorr,ljungbox_lag10,HTRK,5.910355164923045,0.8227377148519648,
statsmodels,autocorr,boxpierce_lag10,HTRK,5.831984927446791,0.8291760111300684,
statsmodels,autocorr,ljungbox_lag20,HTRK,18.43552208487267,0.5587418740842514,
statsmodels,autocorr,boxpierce_lag20,HTRK,17.901540071968896,0.5938942778468508,
statsmodels,autocorr,durbin_watson,HTRK,2.111053618797232,,
statsmodels,autocorr,breusch_godfrey,HTRK,2.81773792809435,0.728060336898936,
statsmodels,autocorr,ljungbox_lag1,NGTE,1.1364556629993134,0.2864025114002072,
statsmodels,autocorr,boxpierce_lag1,NGTE,1.1296505392687786,0.2878498917559683,
statsmodels,autocorr,ljungbox_lag2,NGTE,1.3380780944728565,0.512200541897788,
statsmodels,autocorr,boxpierce_lag2,NGTE,1.329663210810397,0.5143601358809169,
statsmodels,autocorr,ljungbox_lag3,NGTE,1.46237773126171,0.6909803478669181,
statsmodels,autocorr,boxpierce_lag3,NGTE,1.4527223322620364,0.6932241714244018,
statsmodels,autocorr,ljungbox_lag5,NGTE,2.7805087678644878,0.7337801050462445,
statsmodels,autocorr,boxpierce_lag5,NGTE,2.752880715218761,0.7380194439943388,
statsmodels,autocorr,ljungbox_lag10,NGTE,5.218408116788095,0.876118614001587,
statsmodels,autocorr,boxpierce_lag10,NGTE,5.142177268445921,0.8814801913601882,
statsmodels,autocorr,ljungbox_lag20,NGTE,17.85167004538684,0.5971788990124931,
statsmodels,autocorr,boxpierce_lag20,NGTE,17.384136746919065,0.6279076029877582,
statsmodels,autocorr,durbin_watson,NGTE,2.0790049509167443,,
statsmodels,autocorr,breusch_godfrey,NGTE,3.1745608093646087,0.6730941166290181,
statsmodels,autocorr,ljungbox_lag1,ILVX,2.713087259408244,0.09952820758286225,
statsmodels,autocorr,boxpierce_lag1,ILVX,2.6968412279147813,0.10054727669015641,
statsmodels,autocorr,ljungbox_lag2,ILVX,2.7795080326813584,0.2491365806226852,
statsmodels,autocorr,boxpierce_lag2,ILVX,2.762731695612861,0.25123516960306835,
statsmodels,autocorr,ljungbox_lag3,ILVX,2.8018065561159053,0.42320261209085963,
statsmodels,autocorr,boxpierce_lag3,ILVX,2.7848076788933707,0.4260069537073079,
statsmodels,autocorr,ljungbox_lag5,ILVX,5.068740135452676,0.40754882970896705,
statsmodels,autocorr,boxpierce_lag5,ILVX,5.020598696950621,0.4133714724887407,
statsmodels,autocorr,ljungbox_lag10,ILVX,8.227734486991542,0.6066028987586729,
statsmodels,autocorr,boxpierce_lag10,ILVX,8.124627480869654,0.6166648523688489,
statsmodels,autocorr,ljungbox_lag20,ILVX,15.524754203414114,0.7456355178128689,
statsmodels,autocorr,boxpierce_lag20,ILVX,15.171935060040695,0.7664863358521591,
statsmodels,autocorr,durbin_watson,ILVX,1.8413951864956035,,
statsmodels,autocorr,breusch_godfrey,ILVX,4.277597662448775,0.5101793335036193,
statsmodels,autocorr,ljungbox_lag1,FCSG,0.8327497427975992,0.36147861548501425,
statsmodels,autocorr,boxpierce_lag1,FCSG,0.8277632173916255,0.362920116438631,
statsmodels,autocorr,ljungbox_lag2,FCSG,0.9093770428639965,0.6346456156726736,
statsmodels,autocorr,boxpierce_lag2,FCSG,0.9037787226471135,0.6364245790030976,
statsmodels,autocorr,ljungbox_lag3,FCSG,0.9096327980881264,0.82310259279299,
statsmodels,autocorr,boxpierce_lag3,FCSG,0.9040319254238967,0.82445470514745,
statsmodels,autocorr,ljungbox_lag5,FCSG,1.8628406468794017,0.8677794612455212,
statsmodels,autocorr,boxpierce_lag5,FCSG,1.8452970463593525,0.8701101726043158,
statsmodels,autocorr,ljungbox_lag10,FCSG,7.609948173199632,0.6668767177878565,
statsmodels,autocorr,boxpierce_lag10,FCSG,7.477397565673757,0.6797367508071703,
statsmodels,autocorr,ljungbox_lag20,FCSG,17.943989451741412,0.5910980434742756,
statsmodels,autocorr,boxpierce_lag20,FCSG,17.460036592208176,0.6229311682163036,
statsmodels,autocorr,durbin_watson,FCSG,1.9123853658313432,,
statsmodels,autocorr,breusch_godfrey,FCSG,1.8382442553232279,0.8710435718066539,
statsmodels,autocorr,ljungbox_lag1,FARS,1.715208865843828,0.1903109391177101,
statsmodels,autocorr,boxpierce_lag1,FARS,1.704938154072308,0.19164343844408763,
statsmodels,autocorr,ljungbox_lag2,FARS,2.217824556419317,0.3299176245660376,
statsmodels,autocorr,boxpierce_lag2,FARS,2.2035409449226435,0.3322822660077821,
statsmodels,autocorr,ljungbox_lag3,FARS,4.879139999666095,0.18086406561745824,
statsmodels,autocorr,boxpierce_lag3,FARS,4.838296353805681,0.18402810802917607,
statsmodels,autocorr,ljungbox_lag5,FARS,8.956902936009463,0.11079555148147902,
statsmodels,autocorr,boxpierce_lag5,FARS,8.862978065401009,0.11465590579850594,
statsmodels,autocorr,ljungbox_lag10,FARS,14.794157585205381,0.139748660409221,
statsmodels,autocorr,boxpierce_lag10,FARS,14.56932067198817,0.1485702662671704,
statsmodels,autocorr,ljungbox_lag20,FARS,32.426860371719336,0.0389569142772656,
statsmodels,autocorr,boxpierce_lag20,FARS,31.609044356092316,0.047646478536576775,
statsmodels,autocorr,durbin_watson,FARS,2.089496806293817,,
statsmodels,autocorr,breusch_godfrey,FARS,9.364311553932614,0.09538597794023843,
statsmodels,autocorr,ljungbox_lag1,MHRM,1.6880334744659726,0.19386040348154066,
statsmodels,autocorr,boxpierce_lag1,MHRM,1.6779254895889308,0.19520033433878925,
statsmodels,autocorr,ljungbox_lag2,MHRM,1.7402970433276161,0.41888933048702093,
statsmodels,autocorr,boxpierce_lag2,MHRM,1.729771784447687,0.4210996006249119,
statsmodels,autocorr,ljungbox_lag3,MHRM,1.7885668167540858,0.6174260796392681,
statsmodels,autocorr,boxpierce_lag3,MHRM,1.7775598236084234,0.6198303019633404,
statsmodels,autocorr,ljungbox_lag5,MHRM,2.5006903992801486,0.7763910920278208,
statsmodels,autocorr,boxpierce_lag5,MHRM,2.4798713066617846,0.7795233943403942,
statsmodels,autocorr,ljungbox_lag10,MHRM,13.394414452827066,0.20244782517992288,
statsmodels,autocorr,boxpierce_lag10,MHRM,13.141611011338977,0.21586163725478097,
statsmodels,autocorr,ljungbox_lag20,MHRM,17.61420606089533,0.6128058163654084,
statsmodels,autocorr,boxpierce_lag20,MHRM,17.20576021704147,0.6395751818640382,
statsmodels,autocorr,durbin_watson,MHRM,2.101316343447148,,
statsmodels,autocorr,breusch_godfrey,MHRM,2.781075812233101,0.7336930453185792,
statsmodels,autocorr,ljungbox_lag1,EAFC,0.2975909831264259,0.5853966141925708,
statsmodels,autocorr,boxpierce_lag1,EAFC,0.2958090011915371,0.5865218087206168,
statsmodels,autocorr,ljungbox_lag2,EAFC,2.045586571312222,0.35958910095116237,
statsmodels,autocorr,boxpierce_lag2,EAFC,2.0298485367770476,0.36242987619176986,
statsmodels,autocorr,ljungbox_lag3,EAFC,2.415432398494912,0.49076835197846724,
statsmodels,autocorr,boxpierce_lag3,EAFC,2.39600328784015,0.49437904305786473,
statsmodels,autocorr,ljungbox_lag5,EAFC,9.47921241647734,0.0914101792918652,
statsmodels,autocorr,boxpierce_lag5,EAFC,9.36932858917958,0.095209111620157,
statsmodels,autocorr,ljungbox_lag10,EAFC,15.97775687510197,0.10027090822236794,
statsmodels,autocorr,boxpierce_lag10,EAFC,15.743327682466028,0.10721946887170497,
statsmodels,autocorr,ljungbox_lag20,EAFC,21.606161169435914,0.36225796000166827,
statsmodels,autocorr,boxpierce_lag20,EAFC,21.16945604500108,0.38721953670069637,
statsmodels,autocorr,durbin_watson,EAFC,1.937736844739732,,
statsmodels,autocorr,breusch_godfrey,EAFC,9.952516287751857,0.07659191056567394,
statsmodels,crosscorr,ccf_algo_lag1,AENO,-0.022617399851360357,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,AENO,-0.039831889169952325,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,AENO,0.030057125455839405,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,AENO,-0.0068536975771767246,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,AENO,-0.004041428956137038,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,LSST,0.06908325683617465,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,LSST,-0.100789233520355,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,LSST,0.01050107660021455,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,LSST,-0.00805790147889636,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag5,LSST,0.0006789308118017301,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag1,SRNA,-0.051591783675838616,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag2,SRNA,0.01156346739214691,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag3,SRNA,0.015226658202581768,,2sig=0.090
statsmodels,crosscorr,ccf_algo_lag4,SRNA,-0.014557955873326759,,2sig=0.090
