library,family,test,target,statistic,pvalue,note,q_bh,sig_raw,sig_bh,sig_bonf
statsmodels,granger,granger_algo_to,CTGI,,0.4141074257853723,,0.87125776923946,False,False,False
scipy,sign,fisher_signtransition,AGVF,,0.4149258534116549,,0.87125776923946,False,False,False
scipy,sign,chi2_signtransition,BENI,0.6633521716259483,0.4153789892031644,,0.87125776923946,False,False,False
scipy,sign,binomtest_updays,DUCT,0.4804928131416838,0.4147228075265708,,0.87125776923946,False,False,False
statsmodels,spec,rainbow,SRTX,1.0279252800804075,0.4142596128344345,,0.87125776923946,False,False,False
scipy,sign,Gtest_signtransition,BENI,0.6635020105506175,0.415326317574048,,0.87125776923946,False,False,False
statsmodels,autocorr,boxpierce_lag2,RRES,1.756467662975632,0.4155161355074035,,0.87125776923946,False,False,False
scipy,regime_2samp,ansari_scale,ITPA,31844.5,0.4144717262212221,,0.87125776923946,False,False,False
scipy,sign,fisher_signtransition,BENI,,0.4151945505134402,,0.87125776923946,False,False,False
statsmodels,unitroot,adf_price,ELLT,-1.7247721456162224,0.4183964303822514,,0.8722006944164473,False,False,False
statsmodels,autocorr,ljungbox_lag20,SRTX,20.620451906929414,0.4197670283894456,,0.8722006944164473,False,False,False
statsmodels,autocorr,breusch_godfrey,NPCK,4.964178115597773,0.4202675855867971,,0.8722006944164473,False,False,False
statsmodels,autocorr,breusch_godfrey,AETS,4.973639476692661,0.4191057381707113,,0.8722006944164473,False,False,False
scipy,sign,chi2_signtransition,AGVF,0.6523468456123193,0.4192748686272655,,0.8722006944164473,False,False,False
scipy,sign,Gtest_signtransition,AGVF,0.6528108957161081,0.4191095001430938,,0.8722006944164473,False,False,False
scipy,sign,binomtest_updays,ALUT,0.4808080808080808,0.4185195228464383,,0.8722006944164473,False,False,False
scipy,regime_2samp,welch_t,DUCT,0.8120140189495424,0.4171723576065999,,0.8722006944164473,False,False,False
arch,unitroot,DFGLS,ITPA,-0.7160701562517029,0.418415264398599,,0.8722006944164473,False,False,False
scipy,regime_2samp,fligner_var,FCSG,0.6500073188074011,0.4201100628985522,,0.8722006944164473,False,False,False
statsmodels,autocorr,ljungbox_lag5,ALGO,4.97310591652337,0.4191712009684311,,0.8722006944164473,False,False,False
scipy,sign,binomtest_updays,ACAC,0.4809619238476953,0.4203909993382166,,0.8722006944164473,False,False,False
statsmodels,spec,reset,AETS,0.651128241013059,0.4200963477178636,,0.8722006944164473,False,False,False
scipy,sign,fisher_signtransition,NWIG,,0.417495307611373,,0.8722006944164473,False,False,False
scipy,sign,fisher_signtransition,HUXZ,,0.4186336764418095,,0.8722006944164473,False,False,False
statsmodels,autocorr,ljungbox_lag2,MHRM,1.740297043327616,0.4188893304870209,,0.8722006944164473,False,False,False
scipy,regime_2samp,ttest_ind,DUCT,0.8120208725172648,0.4171684025152111,,0.8722006944164473,False,False,False
scipy,regime_2samp,ansari_scale,BENI,31838.5,0.4196405939407599,,0.8722006944164473,False,False,False
arch,unitroot,VarianceRatio_q5,EAFC,-0.8116990351071857,0.4169643481534191,,0.8722006944164473,False,False,False
arch,unitroot,ADF,ELLT,-1.7247721456162224,0.4183964303822514,,0.8722006944164473,False,False,False
scipy,sign,Gtest_signtransition,HUXZ,0.6462779846778801,0.4214465487900676,,0.8727007827424077,False,False,False
scipy,sign,chi2_signtransition,HUXZ,0.646080280391277,0.4215175774585348,,0.8727007827424077,False,False,False
statsmodels,autocorr,ljungbox_lag20,LSST,20.596591469225675,0.4212089882516816,,0.8727007827424077,False,False,False
statsmodels,autocorr,boxpierce_lag2,MHRM,1.729771784447687,0.4210996006249119,,0.8727007827424077,False,False,False
scipy,regime_2samp,ranksums,AENO,0.8022291833700657,0.4224203980087904,,0.872979956495117,False,False,False
scipy,regime_2samp,mannwhitneyu,AENO,32417.0,0.422599974828008,,0.872979956495117,False,False,False
scipy,regime_2samp,brunnermunzel,AENO,-0.8017196632885235,0.4230987164404746,,0.872979956495117,False,False,False
scipy,regime_2samp,kruskal,AENO,0.6435716626506292,0.4224203980087807,,0.872979956495117,False,False,False
scipy,dist_fit,ks_t,NAYO,0.0390069037827596,0.4227762821443634,,0.872979956495117,False,False,False
scipy,normality,kstest_norm,NAYO,0.0390071766380087,0.4227674875371534,,0.872979956495117,False,False,False
statsmodels,autocorr,ljungbox_lag3,ILVX,2.8018065561159053,0.4232026120908596,,0.872979956495117,False,False,False
statsmodels,model,ar1_coef,AETS,-0.0343558391919681,0.4258199121937717,,0.8769890085511369,False,False,False
scipy,normality,shapiro,SPLZ,0.9967819471882372,0.4261172788732775,,0.8769890085511369,False,False,False
statsmodels,autocorr,boxpierce_lag3,ILVX,2.7848076788933707,0.4260069537073079,,0.8769890085511369,False,False,False
scipy,dist_fit,ks_hypsecant,ANSO,0.0388853846420364,0.4267034293254897,,0.8769890085511369,False,False,False
statsmodels,hetero,breusch_pagan,RCRI,0.6323194517809841,0.4265057980864456,,0.8769890085511369,False,False,False
statsmodels,autocorr,boxpierce_lag5,ALGO,4.921655288237023,0.425516196908979,,0.8769890085511369,False,False,False
arch,unitroot,VarianceRatio_q5,AETS,-0.795536360558793,0.426301568807927,,0.8769890085511369,False,False,False
statsmodels,granger,granger_to_algo,HUXZ,,0.4270474903652814,,0.8772387738509324,False,False,False
statsmodels,spec,rainbow,RCRI,1.0231211194951235,0.4286867958074054,,0.878727935189816,False,False,False
scipy,dist_fit,ks_skewnorm,NAYO,0.038829279098415,0.4285235536133415,,0.878727935189816,False,False,False
arch,unitroot,VarianceRatio_q5,MDGI,-0.7888041207648611,0.4302265006836476,,0.878727935189816,False,False,False
scipy,dist_fit,ks_skewnorm,GARI,0.0387995652740895,0.4294892734539273,,0.878727935189816,False,False,False
scipy,regime_2samp,levene_var,ILVX,0.6259553506553811,0.4292202067205322,,0.878727935189816,False,False,False
scipy,dist_fit,ks_genhyperbolic,ACAC,0.0387781524323587,0.4301859642002826,,0.878727935189816,False,False,False
statsmodels,granger,granger_algo_to,ITPA,,0.4304473979836465,,0.878727935189816,False,False,False
statsmodels,autocorr,boxpierce_lag20,DIHO,20.45041389809638,0.4300897927865384,,0.878727935189816,False,False,False
scipy,normality,shapiro,SRNA,0.9967963615497986,0.430352222675465,,0.878727935189816,False,False,False
statsmodels,autocorr,breusch_godfrey,AENO,4.882991912691255,0.4303264156721752,,0.878727935189816,False,False,False
statsmodels,autocorr,ljungbox_lag2,IHOZ,1.6903128673403838,0.429490166232317,,0.878727935189816,False,False,False
statsmodels,hetero,breusch_pagan,MTNS,0.6260494135044417,0.4288081287671198,,0.878727935189816,False,False,False
statsmodels,autocorr,boxpierce_lag2,IHOZ,1.6801531900700728,0.4316774578127593,,0.8790242494119549,False,False,False
scipy,regime_2samp,fligner_var,ITPA,0.6201423154098868,0.4309944055902251,,0.8790242494119549,False,False,False
scipy,normality,kurtosistest,CCNS,0.7862731220826866,0.4317074953986668,,0.8790242494119549,False,False,False
scipy,regime_2samp,ks_2samp,SPLZ,0.0766265060240964,0.431325238088487,,0.8790242494119549,False,False,False
scipy,regime_2samp,cramervonmises_2s,NPCK,0.1374317792210888,0.4315030756321295,,0.8790242494119549,False,False,False
scipy,dist_fit,ks_hypsecant,RTTH,0.0387086106354006,0.4324529546059601,,0.880087530746874,False,False,False
statsmodels,autocorr,ljungbox_lag5,AETS,4.813651872679709,0.4390432332006329,,0.8825379732198255,False,False,False
scipy,regime_2samp,fligner_var,LSST,0.6010984017708166,0.438159242679073,,0.8825379732198255,False,False,False
scipy,regime_2samp,mannwhitneyu,EELT,32373.5,0.4383936088023658,,0.8825379732198255,False,False,False
statsmodels,unitroot,zivot_andrews_price,ALGO,-3.86287986325198,0.4378572358830068,break_at=170,0.8825379732198255,False,False,False
scipy,dist_fit,ks_genhyperbolic,GARI,0.0385439439473668,0.4378473993948325,,0.8825379732198255,False,False,False
arch,unitroot,ZivotAndrews,ALGO,-3.86287986325198,0.4378572358830068,,0.8825379732198255,False,False,False
scipy,regime_2samp,epps_singleton,AMRP,3.785859260913627,0.4357616197556424,,0.8825379732198255,False,False,False
scipy,regime_2samp,welch_t,BENI,-0.7816668380900502,0.4347827749070598,,0.8825379732198255,False,False,False
scipy,regime_2samp,ks_2samp,RRES,0.0753413654618473,0.4391862072307184,,0.8825379732198255,False,False,False
scipy,regime_2samp,ansari_scale,FCSG,31813.0,0.4372046094701942,,0.8825379732198255,False,False,False
scipy,dist_fit,ks_johnsonsu,NAYO,0.0386481472811192,0.43442940856998,,0.8825379732198255,False,False,False
scipy,normality,skewtest,IHOZ,0.7726968332352618,0.4397018212591926,,0.8825379732198255,False,False,False
statsmodels,autocorr,ljungbox_lag10,ALUT,10.044210784116618,0.4366231218894406,,0.8825379732198255,False,False,False
scipy,regime_2samp,ansari_scale,MSDP,31813.5,0.4368346233572963,,0.8825379732198255,False,False,False
scipy,regime_2samp,ranksums,EELT,0.7752191450754853,0.4382101771591874,,0.8825379732198255,False,False,False
scipy,regime_2samp,kruskal,EELT,0.6009647519118009,0.4382101661008801,,0.8825379732198255,False,False,False
scipy,regime_2samp,bartlett_var,HRND,0.6005684805169748,0.4383612071833532,,0.8825379732198255,False,False,False
scipy,regime_2samp,brunnermunzel,EELT,-0.7742375384433635,0.439158724409642,,0.8825379732198255,False,False,False
statsmodels,hetero,goldfeld_quandt,FCSG,1.019521765847661,0.4395889430667792,,0.8825379732198255,False,False,False
statsmodels,hetero,arch_lm,AETS,4.809846117799213,0.4395249879938727,,0.8825379732198255,False,False,False
scipy,regime_2samp,mannwhitneyu,ITPA,32376.5,0.4372922757815064,,0.8825379732198255,False,False,False
scipy,regime_2samp,ranksums,ITPA,0.7770819063371804,0.4371104482461216,,0.8825379732198255,False,False,False
scipy,regime_2samp,brunnermunzel,ITPA,-0.7760346162856084,0.4380981213645695,,0.8825379732198255,False,False,False
scipy,regime_2samp,kruskal,ITPA,0.6038598466766596,0.4371090978416412,,0.8825379732198255,False,False,False
scipy,regime_2samp,ttest_ind,BENI,-0.7816944158084465,0.434766405396998,,0.8825379732198255,False,False,False
statsmodels,autocorr,boxpierce_lag20,ELLT,20.324165463701668,0.4378228192187224,,0.8825379732198255,False,False,False
scipy,normality,shapiro,FCSG,0.9968198657654967,0.4373159650021437,,0.8825379732198255,False,False,False
scipy,sign,Gtest_signtransition,NWIG,0.5914150284640609,0.4418724570715457,,0.8838024053046855,False,False,False
statsmodels,hetero,arch_lm,DUCT,4.797828737121438,0.4410484827400646,,0.8838024053046855,False,False,False
scipy,normality,jarque_bera,MHRM,1.631115278822254,0.4423925630366506,,0.8838024053046855,False,False,False
scipy,dist_fit,ks_logistic,CCNS,0.0383938064934146,0.4427980087460055,,0.8838024053046855,False,False,False
scipy,regime_2samp,kruskal,CUBO,0.5908988915662121,0.4420717332941392,,0.8838024053046855,False,False,False
scipy,regime_2samp,ranksums,CUBO,-0.7686994806595521,0.4420717332941188,,0.8838024053046855,False,False,False
scipy,regime_2samp,mannwhitneyu,CUBO,29887.0,0.4422561013860878,,0.8838024053046855,False,False,False
scipy,regime_2samp,brunnermunzel,CUBO,0.7681910560395573,0.442738553181301,,0.8838024053046855,False,False,False
scipy,normality,kurtosistest,SRNA,-0.7689104638316187,0.4419464651639948,,0.8838024053046855,False,False,False
scipy,sign,chi2_signtransition,NWIG,0.5911244714512172,0.4419846217220878,,0.8838024053046855,False,False,False
scipy,normality,skewtest,SRTX,0.7705927869999943,0.4409483379148233,,0.8838024053046855,False,False,False
statsmodels,autocorr,ljungbox_lag1,AETS,0.587894121264131,0.4432346062548928,,0.8842261223971597,False,False,False
statsmodels,spec,reset,ANSO,0.5862267564283963,0.4442461131149141,,0.8851641956625214,False,False,False
scipy,normality,shapiro,HETT,0.9968435947643562,0.4444186745938778,,0.8851641956625214,False,False,False
scipy,normality,jarque_bera,ALUT,1.6230965135210502,0.4441698446237871,,0.8851641956625214,False,False,False
statsmodels,autocorr,boxpierce_lag1,AETS,0.584373797184705,0.444603020652408,,0.8851641956625214,False,False,False
scipy,dist_fit,ks_logistic,FWWG,0.0382863734863507,0.446359094230873,,0.8859711514473586,False,False,False
statsmodels,autocorr,boxpierce_lag20,SRTX,20.175007710712045,0.4470311060955851,,0.8859711514473586,False,False,False
statsmodels,autocorr,boxpierce_lag5,AETS,4.757985328330109,0.4461241321702599,,0.8859711514473586,False,False,False
statsmodels,granger,granger_algo_to,AGVF,,0.4466155964276414,,0.8859711514473586,False,False,False
scipy,regime_2samp,welch_t,CTGI,0.7612634580548514,0.4468607886804047,,0.8859711514473586,False,False,False
scipy,regime_2samp,fligner_var,RTTH,0.5788790637503873,0.4467520278509493,,0.8859711514473586,False,False,False
arch,unitroot,DFGLS,SMAH,-0.6563719290881207,0.446713354303615,,0.8859711514473586,False,False,False
scipy,normality,cramervonmises,AGVF,0.1330315674926073,0.4458140959046676,,0.8859711514473586,False,False,False
scipy,regime_2samp,ttest_ind,CTGI,0.7612680686057215,0.4468580200759308,,0.8859711514473586,False,False,False
statsmodels,granger,granger_to_algo,NWIG,,0.447629223723512,,0.8867107537276805,False,False,False
statsmodels,autocorr,boxpierce_lag10,ALUT,9.909167414721884,0.4484982215858496,,0.8879859314371769,False,False,False
statsmodels,autocorr,ljungbox_lag10,MTNS,9.903980150540828,0.4489575104131568,,0.8880032644499066,False,False,False
scipy,dist_fit,ks_genhyperbolic,HRET,0.0382110027842815,0.4488665877398659,,0.8880032644499066,False,False,False
arch,unitroot,DFGLS,MDGI,-0.6479839092888923,0.450722797501443,,0.891047777206965,False,False,False
scipy,regime_2samp,ranksums,NAYO,0.7513137088837302,0.4524638807977205,,0.8912832477575752,False,False,False
scipy,regime_2samp,kruskal,HETT,0.5672749047541102,0.4513438331743251,,0.8912832477575752,False,False,False
scipy,dist_fit,ks_logistic,SRNA,0.0381183352367249,0.4519598169659096,,0.8912832477575752,False,False,False
scipy,regime_2samp,mannwhitneyu,NAYO,32335.0,0.4526507006622693,,0.8912832477575752,False,False,False
scipy,regime_2samp,brunnermunzel,HETT,-0.7519912754532885,0.4524137291099823,,0.8912832477575752,False,False,False
scipy,regime_2samp,kruskal,NAYO,0.5644722891568108,0.4524638807976465,,0.8912832477575752,False,False,False
scipy,regime_2samp,mannwhitneyu,HETT,32338.0,0.4515303915020662,,0.8912832477575752,False,False,False
scipy,regime_2samp,ranksums,HETT,0.7531764701454254,0.451343876879838,,0.8912832477575752,False,False,False
scipy,normality,kurtosistest,DIHO,-0.7479427462218138,0.45449469248706,,0.8916586604059341,False,False,False
scipy,regime_2samp,ks_2samp,HTRK,0.0746506024096386,0.4547010977425435,,0.8916586604059341,False,False,False
statsmodels,autocorr,boxpierce_lag20,LSST,20.060742071784134,0.4541358096964135,,0.8916586604059341,False,False,False
statsmodels,autocorr,ljungbox_lag1,HUXZ,0.5626865799919264,0.4531797994993537,,0.8916586604059341,False,False,False
scipy,regime_2samp,mood_scale,HETT,0.7473089195640417,0.4548771096084053,,0.8916586604059341,False,False,False
statsmodels,autocorr,ljungbox_lag20,MDGI,20.07362896709016,0.4533324140504262,,0.8916586604059341,False,False,False
statsmodels,granger,granger_to_algo,RCRI,,0.4543706677981033,,0.8916586604059341,False,False,False
scipy,regime_2samp,brunnermunzel,NAYO,-0.7501402742520366,0.4535268598550531,,0.8916586604059341,False,False,False
statsmodels,autocorr,boxpierce_lag1,HUXZ,0.5593171992734118,0.4545354842206728,,0.8916586604059341,False,False,False
statsmodels,autocorr,ljungbox_lag20,RRES,20.041679079126023,0.4553252106659937,,0.8918099698025158,False,False,False
scipy,dist_fit,ks_skewnorm,AGVF,0.0380154658750792,0.455406765401437,,0.8918099698025158,False,False,False
statsmodels,autocorr,ljungbox_lag20,HUXZ,20.03565530551772,0.4557012937830858,,0.8919436445347191,False,False,False
statsmodels,spec,harvey_collier,LSST,0.7454803260764257,0.4563352314135902,,0.8927411822493164,False,False,False
statsmodels,spec,harvey_collier,ALUT,-0.7450087316209513,0.4566200132173421,,0.8928552044160528,False,False,False
scipy,normality,jarque_bera,DIHO,1.565770432309962,0.4570853170362592,,0.8928970236468905,False,False,False
scipy,normality,jarque_bera,SMAH,1.565730613238229,0.4570944174833651,,0.8928970236468905,False,False,False
scipy,normality,kstest_norm,SMAH,0.0379232801312277,0.4585074071457781,,0.8948075700251263,False,False,False
statsmodels,autocorr,breusch_godfrey,MSDP,4.66009191749314,0.4587534497769611,,0.8948075700251263,False,False,False
scipy,dist_fit,ks_t,SMAH,0.0379226938582192,0.4585271613829866,,0.8948075700251263,False,False,False
scipy,regime_2samp,ansari_scale,BLBT,31783.5,0.4591246917378022,,0.8950887907173175,False,False,False
scipy,dist_fit,ks_t,SRNA,0.0377178800848393,0.4654551672454641,,0.896593775180121,False,False,False
statsmodels,unitroot,zivot_andrews_price,ACIX,-3.823138829599376,0.4638411547803643,break_at=389,0.896593775180121,False,False,False
statsmodels,hetero,white,FCSG,1.5318718322491105,0.4648986211835134,,0.896593775180121,False,False,False
statsmodels,autocorr,boxpierce_lag10,MTNS,9.728987845855904,0.464583261710723,,0.896593775180121,False,False,False
scipy,normality,normaltest_K2,MHRM,1.5433006715397344,0.4622495714690414,,0.896593775180121,False,False,False
scipy,dist_fit,ks_logistic,RRES,0.0377393655146475,0.4647259021390889,,0.896593775180121,False,False,False
scipy,normality,shapiro,LSST,0.9969127392087918,0.4655200749114474,,0.896593775180121,False,False,False
statsmodels,autocorr,ljungbox_lag20,SPLZ,19.956130149264823,0.4606769858880101,,0.896593775180121,False,False,False
scipy,dist_fit,ks_logistic,RCRI,0.0377979757208819,0.4627395048703057,,0.896593775180121,False,False,False
statsmodels,autocorr,ljungbox_lag2,DUCT,1.5504292527894434,0.4606049124176984,,0.896593775180121,False,False,False
statsmodels,autocorr,boxpierce_lag2,DUCT,1.5402986306825113,0.4629439385181254,,0.896593775180121,False,False,False
statsmodels,spec,rainbow,CUBO,1.0126735953762724,0.4606063747207262,,0.896593775180121,False,False,False
arch,unitroot,DFGLS,NGTE,-0.6174916168293298,0.4653542422138862,,0.896593775180121,False,False,False
scipy,regime_2samp,mood_scale,HRND,-0.7319706746504009,0.4641864670394861,,0.896593775180121,False,False,False
scipy,regime_2samp,ks_2samp,BENI,0.0743453815261043,0.4619438682603144,,0.896593775180121,False,False,False
scipy,normality,kstest_norm,SRNA,0.0377170952573037,0.4654818171251837,,0.896593775180121,False,False,False
statsmodels,spec,rainbow,NWIG,1.0123074586193228,0.461736878752033,,0.896593775180121,False,False,False
arch,unitroot,ZivotAndrews,ACIX,-3.823138829599376,0.4638411547803643,,0.896593775180121,False,False,False
arch,unitroot,VarianceRatio_q5,MMBT,-0.7296848965263354,0.4655828152698396,,0.896593775180121,False,False,False
scipy,regime_2samp,welch_t,MMBT,0.7324363068946436,0.4642497082948563,,0.896593775180121,False,False,False
arch,unitroot,DFGLS,MMBT,-0.6255809223767244,0.4614647004859039,,0.896593775180121,False,False,False
scipy,regime_2samp,ttest_ind,AENO,0.7364136059868364,0.4618264697607125,,0.896593775180121,False,False,False
scipy,regime_2samp,welch_t,AENO,0.736415950263264,0.4618250468701264,,0.896593775180121,False,False,False
statsmodels,normality,omni_normtest,MHRM,1.5433006715397344,0.4622495714690414,,0.896593775180121,False,False,False
scipy,regime_2samp,ttest_ind,MMBT,0.7325461857688573,0.464180588663198,,0.896593775180121,False,False,False
scipy,regime_2samp,fligner_var,ULXY,0.5303067508870819,0.4664779236027816,,0.897878893965901,False,False,False
statsmodels,autocorr,ljungbox_lag2,EORC,1.5203780867881618,0.4675780261173152,,0.8995571395580558,False,False,False
statsmodels,normality,omni_normtest,SMAH,1.516191721379982,0.4685577773958872,,0.8998232995865451,False,False,False
statsmodels,spec,harvey_collier,HRET,0.7252267402693885,0.4686556371985629,,0.8998232995865451,False,False,False
scipy,normality,normaltest_K2,SMAH,1.516191721379982,0.4685577773958872,,0.8998232995865451,False,False,False
statsmodels,autocorr,ljungbox_lag1,ULXY,0.5246668414825703,0.4688577010022231,,0.8998232995865451,False,False,False
scipy,regime_2samp,bartlett_var,DIHO,0.5256401095027292,0.4684456377971249,,0.8998232995865451,False,False,False
statsmodels,autocorr,boxpierce_lag2,EORC,1.5086920469004226,0.470318091180959,,0.9007835629051663,False,False,False
scipy,sign,binomtest_updays,RRES,0.5171717171717172,0.4720868792374929,,0.9007835629051663,False,False,False
statsmodels,autocorr,boxpierce_lag1,ULXY,0.5215251238689023,0.4701918316958968,,0.9007835629051663,False,False,False
statsmodels,break,cusum_olsresid,AGVF,0.8455945671550206,0.4720362701612068,,0.9007835629051663,False,False,False
statsmodels,granger,granger_algo_to,EORC,,0.4718454609927882,,0.9007835629051663,False,False,False
statsmodels,autocorr,ljungbox_lag2,RTTH,1.5011282140304585,0.4721001625981922,,0.9007835629051663,False,False,False
statsmodels,hetero,arch_lm,NWIG,4.565240532254951,0.4712022152837487,,0.9007835629051663,False,False,False
scipy,regime_2samp,levene_var,LSST,0.5192939091894591,0.4714818325683442,,0.9007835629051663,False,False,False
scipy,regime_2samp,cramervonmises_2s,SPLZ,0.1269161294476504,0.46967759558372,,0.9007835629051663,False,False,False
statsmodels,hetero,white,ALUT,1.5092258896590711,0.4701925699802312,,0.9007835629051663,False,False,False
scipy,sign,fisher_signtransition,FARS,,0.4707671552804984,,0.9007835629051663,False,False,False
statsmodels,hetero,white,MSDP,1.503041582517075,0.4716487277860882,,0.9007835629051663,False,False,False
arch,unitroot,VarianceRatio_q5,ACIX,0.7181715060952993,0.4726515446346175,,0.9010945950657823,False,False,False
scipy,regime_2samp,ansari_scale,DIHO,30608.5,0.472720350734662,,0.9010945950657823,False,False,False
scipy,sign,fisher_signtransition,HRET,,0.4735810481749487,,0.9022989327721835,False,False,False
statsmodels,hetero,arch_lm,ILVX,4.541295255825025,0.474377359539473,,0.9025075054558893,False,False,False
statsmodels,spec,harvey_collier,OTCS,0.7165361444575133,0.4739982788309284,,0.9025075054558893,False,False,False
statsmodels,autocorr,boxpierce_lag2,RTTH,1.4919283111182646,0.4742768028101556,,0.9025075054558893,False,False,False
statsmodels,normality,omni_normtest,DIHO,1.4865875594826612,0.4755449926334305,,0.9029857230062539,False,False,False
statsmodels,break,cusum_olsresid,SRNA,0.843528257927622,0.475203393167503,,0.9029857230062539,False,False,False
scipy,normality,kstest_norm,HETT,0.0374407084057163,0.4749146848689514,,0.9029857230062539,False,False,False
scipy,normality,normaltest_K2,DIHO,1.4865875594826612,0.4755449926334305,,0.9029857230062539,False,False,False
scipy,normality,kurtosistest,AMRP,0.7112074859056615,0.476955670395521,,0.9030061564113658,False,False,False
statsmodels,autocorr,ljungbox_lag2,ITPA,1.480070939692861,0.4770969926638484,,0.9030061564113658,False,False,False
scipy,regime_2samp,welch_t,SRTX,0.7122186611709184,0.4766635927891071,,0.9030061564113658,False,False,False
scipy,regime_2samp,ttest_ind,SRTX,0.7122205748367103,0.4766623994270036,,0.9030061564113658,False,False,False
arch,unitroot,ZivotAndrews,HRET,-3.802451481872597,0.4771592652980403,,0.9030061564113658,False,False,False
statsmodels,unitroot,zivot_andrews_price,HRET,-3.802451481872597,0.4771592652980403,break_at=170,0.9030061564113658,False,False,False
statsmodels,autocorr,ljungbox_lag5,MSDP,4.52622002493465,0.4763829723228932,,0.9030061564113658,False,False,False
statsmodels,hetero,breusch_pagan,ELLT,0.5024632019114249,0.4784198075451558,,0.9040895883715264,False,False,False
scipy,dist_fit,ks_johnsonsu,HRET,0.037340829808622,0.4783465686099132,,0.9040895883715264,False,False,False
statsmodels,hetero,goldfeld_quandt,DUCT,1.007008161472942,0.4780833518778293,,0.9040895883715264,False,False,False
scipy,regime_2samp,cramervonmises_2s,BLBT,0.1244690425026817,0.479129528078555,,0.9043095884087837,False,False,False
statsmodels,autocorr,boxpierce_lag2,ITPA,1.4702153098351534,0.4794538406327646,,0.9043095884087837,False,False,False
statsmodels,hetero,white,HRET,1.470552844838216,0.479372931233612,,0.9043095884087837,False,False,False
arch,unitroot,PP,IHOZ,-1.6085968035300031,0.4792737535493991,,0.9043095884087837,False,False,False
scipy,regime_2samp,mood_scale,RTTH,0.7066163049806825,0.4798049535725608,,0.9045390372946125,False,False,False
statsmodels,spec,reset,FCSG,0.4989702675166192,0.4802846014521841,,0.9045780692424795,False,False,False
arch,unitroot,PP,HRET,-1.6068412311556202,0.4801560821815018,,0.9045780692424795,False,False,False
statsmodels,model,ar1_coef,ULXY,-0.0324896291366014,0.4810318367816175,,0.9046886930310765,False,False,False
scipy,regime_2samp,epps_singleton,SMAH,3.4820122367216224,0.480618689359873,,0.9046886930310765,False,False,False
statsmodels,autocorr,ljungbox_lag2,NWIG,1.4645203136903415,0.480821030130712,,0.9046886930310765,False,False,False
scipy,normality,jarque_bera,SRNA,1.4606385319248705,0.4817551575107353,,0.9047423859182535,False,False,False
statsmodels,granger,granger_to_algo,IHOZ,,0.4816682355890819,,0.9047423859182535,False,False,False
statsmodels,autocorr,boxpierce_lag20,MDGI,19.626165303682363,0.4815223337799716,,0.9047423859182535,False,False,False
statsmodels,spec,reset,GARI,0.4951289873895815,0.481978439986893,,0.9047423859182535,False,False,False
statsmodels,autocorr,ljungbox_lag10,EELT,9.53004214844811,0.4826442954417381,,0.9055610721710288,False,False,False
statsmodels,autocorr,boxpierce_lag2,NWIG,1.4534286356580033,0.4834949939925221,,0.906725626221942,False,False,False
scipy,normality,kurtosistest,ALUT,0.7003014056258914,0.483739094119925,,0.9067520252119564,False,False,False
statsmodels,autocorr,ljungbox_lag10,IHOZ,9.498625655314116,0.4855236689716917,,0.9070429521528123,False,False,False
statsmodels,autocorr,boxpierce_lag1,AENO,0.4859514964690581,0.4857388288697744,,0.9070429521528123,False,False,False
statsmodels,autocorr,ljungbox_lag1,AENO,0.4888789151224861,0.4844278213429787,,0.9070429521528123,False,False,False
statsmodels,autocorr,boxpierce_lag20,SPLZ,19.56159559873348,0.4856365884860442,,0.9070429521528123,False,False,False
statsmodels,autocorr,boxpierce_lag20,HUXZ,19.56130913641596,0.4856548652359463,,0.9070429521528123,False,False,False
statsmodels,autocorr,boxpierce_lag5,MSDP,4.46495975921022,0.4845853471894011,,0.9070429521528123,False,False,False
scipy,regime_2samp,epps_singleton,SRNA,3.4471141996151418,0.485965173756149,,0.9070429521528123,False,False,False
scipy,regime_2samp,mood_scale,SPLZ,0.6986644497985194,0.484761755802689,,0.9070429521528123,False,False,False
scipy,regime_2samp,ks_2samp,ULXY,0.0733654618473895,0.4850956916615762,,0.9070429521528123,False,False,False
statsmodels,model,ar1_coef,HUXZ,-0.0336380999938851,0.4862447995398536,,0.907135352478042,False,False,False
scipy,normality,kurtosistest,RCRI,-0.6947295092509644,0.4872248312423325,,0.908084862833955,False,False,False
arch,unitroot,ADF,HRET,-1.592330838259315,0.4874448426576988,,0.908084862833955,False,False,False
statsmodels,unitroot,adf_price,HRET,-1.592330838259315,0.4874448426576987,,0.908084862833955,False,False,False
scipy,regime_2samp,epps_singleton,AGVF,3.435872308599973,0.4876958484535447,,0.9081233040169452,False,False,False
statsmodels,normality,omni_normtest,ACAC,1.4340472025351456,0.488203182955111,,0.908209979806063,False,False,False
scipy,normality,normaltest_K2,ACAC,1.4340472025351456,0.488203182955111,,0.908209979806063,False,False,False
scipy,regime_2samp,ansari_scale,NAYO,31742.0,0.4909792593890412,,0.9100336285394098,False,False,False
statsmodels,autocorr,ljungbox_lag5,RTTH,4.4123634091476776,0.4916938290068036,,0.9100336285394098,False,False,False
statsmodels,autocorr,ljungbox_lag3,RCRI,2.4104759559859685,0.4916875060894904,,0.9100336285394098,False,False,False
statsmodels,hetero,breusch_pagan,MSDP,0.4739920379317786,0.4911563543444083,,0.9100336285394098,False,False,False
statsmodels,autocorr,ljungbox_lag5,AGVF,4.414208143049055,0.4914434875455564,,0.9100336285394098,False,False,False
