a,b,coint_p,hedge_beta,half_life_d,spread_adf_p,ret_corr,z_now,q_bh,sig_bh,sig_bonf
NWIG,HTRK,0.27736347214651813,0.014828755688076182,28.99829116199646,0.11511554996548662,0.27703579192615374,0.056017285959272856,0.5567363017890765,False,False
DIHO,ALUT,0.2774232753715824,0.2136349281692307,27.75071276070432,0.11526096683313142,0.2006870118286476,-0.9276714495806422,0.5567363017890765,False,False
ITPA,FCSG,0.27771316701008053,0.3009695419272719,29.39209981761029,0.1152630586446432,0.2319499143630992,-1.1221273428030965,0.5567363017890765,False,False
ALUT,ITPA,0.2810120691719604,-0.3319958648305185,36.35783984496167,0.11679977664120561,0.23067252058187884,-0.8097674496708824,0.5616563348376569,False,False
HRET,RCRI,0.28123808465081884,-0.11555673797138369,28.140628833553873,0.11737823183400353,0.14263112678382883,-0.9465943145145712,0.5616563348376569,False,False
ALGO,HTRK,0.281488939577461,0.11622532001810565,21.342123401536007,0.11779349190004423,0.4852696819976695,1.6141949065056156,0.5616563348376569,False,False
HRET,MDGI,0.28208888884948924,2.506621718100362,37.604652322662446,0.11746537529695061,0.10885240025641679,-1.1321872990844781,0.5619739582548419,False,False
HRET,DIHO,0.28300618029130914,0.07505772674925767,26.703532238994818,0.11849684999850035,0.2197254430990148,-1.5382273991782505,0.5620627194770357,False,False
SRTX,FCSG,0.28301511051314265,-0.05606208166542916,28.291064193485454,0.11825457272070405,0.22941375516280488,-0.12308440091402494,0.5620627194770357,False,False
ALUT,MHRM,0.28360231136551695,0.46828621591825215,29.381961345866888,0.11857588369067723,0.22857496857504747,-0.20547983348968377,0.5623529502193377,False,False
HRND,BLBT,0.2851703130491542,0.46371496706246307,37.227868347015416,0.1192840262970522,0.1925973122101154,-0.6024160337281246,0.5637277567386567,False,False
DUCT,AETS,0.2852212297356035,0.6184527074585471,34.10117837694332,0.11947188048883556,0.2242894795313957,-0.5691163276973412,0.5637277567386567,False,False
ANSO,ITPA,0.2856220634142528,0.15809112863983937,29.472754757869893,0.1196666483729314,0.1690529589410793,-0.4361712869445198,0.5637277567386567,False,False
HETT,RCRI,0.28607120709259104,0.12255454909791987,28.936067934686662,0.1200362993743368,0.16420444007375684,-0.7418208955971716,0.5637415595719529,False,False
AENO,CTGI,0.2866610352973258,-0.31702763532877665,28.18012505964894,0.12030241622865645,0.12378345211593335,-0.6184636472062877,0.564032129635942,False,False
LSST,DIHO,0.2891003558448808,1.586052914384494,43.25787617733637,0.12066449121054046,0.20781836802592388,-0.13584288327455393,0.5679552445334716,False,False
DUCT,HTRK,0.2906026799372812,0.13105419841333743,25.09630837171256,0.1224535738425796,0.26531759430409035,0.3285795021021137,0.5691531020568982,False,False
HTRK,EAFC,0.2906028779914045,0.03746074682163206,30.265472982639693,0.12249097802668757,0.21466835856272368,0.08079761556131446,0.5691531020568982,False,False
LSST,AMRP,0.29151417897311205,0.8284975647897336,44.78989048481934,0.12240976364911932,0.20521589476313176,-0.4497269044657281,0.5693911692097081,False,False
CUBO,MDGI,0.2916175948972074,-0.35307306788382314,50.55029079384575,0.1180504579445723,0.14667483310163762,-0.8696147828148686,0.5693911692097081,False,False
OTCS,SRTX,0.29311057605600166,-0.09450274606864695,30.531101481133792,0.12388971983697006,0.17735605244829064,0.03215612026925371,0.5712545487975326,False,False
RCRI,HTRK,0.293468023107752,-0.5145242724162191,28.608563687377398,0.12424176812412002,0.1682974218241671,-0.9299574588370709,0.5712545487975326,False,False
ELLT,NGTE,0.296153680799668,0.8819833486767307,35.70245303284836,0.12467979424629749,0.16942067492957824,0.8797572557448533,0.5756035716761839,False,False
AGVF,ACAC,0.2969065502778438,1.5171857889013296,25.132451217007397,0.1260348773457774,0.14599282977981304,0.6414967176412393,0.5756296262817734,False,False
ELLT,EORC,0.29707003458306425,1.4493112521459068,33.62632505783829,0.12627918313518394,0.17071775136068792,1.2435197994652254,0.5756296262817734,False,False
HTRK,MHRM,0.29849857199839325,0.06868487151628785,30.479367149405746,0.126975000859348,0.16384275677109505,0.02724549865040652,0.5760800346035132,False,False
LSST,BLBT,0.2985067724215622,0.3942065308598403,44.10535246615499,0.12619147520578422,0.16852797050817347,-0.10095322875603166,0.5760800346035132,False,False
AENO,HTRK,0.29865796303758607,0.013446246422556488,30.280046682933015,0.12706964927198644,0.2955363328103634,-0.0323231222754775,0.5760800346035132,False,False
NPCK,DIHO,0.29960718370018663,0.1570706642697502,27.88534206463854,0.12776662209180062,0.14268101206312428,-1.1048067294751336,0.5764253939141278,False,False
ELLT,CTGI,0.2997412048353465,0.5790297082861926,28.682344490871337,0.1277514788520569,0.2171649226396266,0.5192523693403691,0.5764253939141278,False,False
SRNA,CUBO,0.3001995757548406,-0.7260366701824865,24.308241006515395,0.12804927782446152,0.3414287544081975,0.5694987631135865,0.5764374383846713,False,False
RRES,HRND,0.3016007592116019,-0.908640590817708,30.18999208430479,0.12879960304760113,0.1470731090758564,0.5369857445332731,0.5773337789792777,False,False
MDGI,RCRI,0.3020537211237332,-0.04010938887209911,27.978672492628952,0.12918640285709687,0.17407683517366387,-1.1554858445508485,0.5773337789792777,False,False
SPLZ,AETS,0.3024772518951472,0.1664294941634079,34.123826746552645,0.1292077588186184,0.233005093925451,0.018978116403423787,0.5773337789792777,False,False
SRNA,ELLT,0.3027261276592541,0.2850221053528501,56.84922121620058,0.10515049923515452,0.18339739161266935,-0.026487396004790706,0.5773337789792777,False,False
CCNS,FWWG,0.3032005002242757,0.500546009864859,38.00024755429625,0.12998373461857454,0.17443081484483838,-1.0910951504506339,0.5773337789792777,False,False
GARI,ITPA,0.3033832407185224,-0.48505603991274454,29.985468263813853,0.12974659651093828,0.298498513591418,-0.9396672018836364,0.5773337789792777,False,False
CTGI,AETS,0.30659850108316106,0.07433148466621367,36.836869983269736,0.13174781930870827,0.15269582463395584,-1.152874654497516,0.5825828448301495,False,False
HUXZ,HTRK,0.30884708590776166,0.023035212958708532,31.031280973894496,0.13295196217520538,0.30592477317068084,0.10808628469784515,0.5839728586178026,False,False
RCRI,NGTE,0.30891935434234663,-0.03544928013978425,29.28413107417047,0.13313726408541676,0.14265555561300958,-1.0064210547330021,0.5839728586178026,False,False
ANSO,AETS,0.3089831325907617,0.12578194418819066,37.55293106954382,0.13313222234400296,0.12914491462691077,-1.1686642004831105,0.5839728586178026,False,False
DIHO,RCRI,0.3091621016211896,0.9954343618495539,29.723025279103062,0.13321400350304846,0.22196670484376327,-0.6649078975865244,0.5839728586178026,False,False
NWIG,AETS,0.3096274904181215,0.08878950295298615,35.111368174990865,0.13342536683339168,0.11071658954383554,-0.6363985946747902,0.5839867607738238,False,False
FWWG,AETS,0.3101874207300237,0.8088291156664615,33.43445778243916,0.13373360890373986,0.2169523708566158,-0.3133922480136208,0.5841786727190255,False,False
EORC,RCRI,0.3116381012233336,-0.09293936057317766,29.1050802937177,0.13474631945352944,0.14462739970945002,-1.106158207412814,0.5853252228120762,False,False
NWIG,CTGI,0.31188680021746495,-0.2594529498373313,29.92900841293935,0.13472773906851515,0.08621760190325581,-0.5272798313091017,0.5853252228120762,False,False
MDGI,ITPA,0.31217345216644066,0.04320753738456996,33.3074379256853,0.13497289000301282,0.3203045504614072,0.783996843709216,0.5853252228120762,False,False
AMRP,RRES,0.3138802621193584,-0.21782565574621965,32.95354257694983,0.13587470632573534,0.08594077945189042,1.5546871233773902,0.587013630279235,False,False
SRTX,AETS,0.31399474184348103,0.0391122464480307,36.71260796779522,0.13592460023697978,0.16988408774274624,-0.4946044354427537,0.587013630279235,False,False
NPCK,FWWG,0.3145544455733051,0.9179984584113333,28.122858630547206,0.13647064237723244,0.2092358634393297,-1.1975378388623605,0.5871990016192739,False,False
ALGO,RCRI,0.3164973841230142,0.18110715992161347,30.617443670331507,0.1374909047614326,0.46790723265984746,-0.566675098788348,0.5899622291766712,False,False
GARI,CCNS,0.3171722448558109,0.5572817364606515,30.85771889828981,0.1378370031141527,0.19213888543213017,0.2786769377529992,0.5903570980892832,False,False
CTGI,BLBT,0.31850794996952414,-1.252576041230167,29.68220824661279,0.13865386578565386,0.18255054442063995,-0.5897605554637858,0.5919790615322787,False,False
DUCT,FCSG,0.32141087915355115,-0.6238197364174871,30.084466757462852,0.1403732723450648,0.1855153784367482,0.3250185363376031,0.5961086157893692,False,False
MSDP,RRES,0.3216648844416361,-1.2766598373338987,30.041978718524838,0.14052798905583047,0.2286957635641137,0.2994090024959759,0.5961086157893692,False,False
NPCK,MMBT,0.3229348006817494,-8.955458295919403,30.477315283654917,0.14123668656113897,0.051877536634445165,-0.5203222903900178,0.5972269602653241,False,False
CTGI,FWWG,0.3232325443767665,-1.6050337623258724,30.16213720361367,0.14144266738607347,0.11082005789192076,-0.5676148605842262,0.5972269602653241,False,False
AENO,CCNS,0.3236735917986972,0.08415031612465355,36.47667842374726,0.1421246167148631,0.13760339764274435,-1.299887961551151,0.5972269602653241,False,False
AGVF,HTRK,0.3247766055532758,0.009216319772502184,31.430317622921898,0.1423278292442569,0.1807632646602505,-0.23746243110143883,0.5983962024283622,False,False
AGVF,FARS,0.3262473894579587,0.3070345970287721,43.091207053895644,0.14204869966498906,0.11596323351530899,-0.07372925824786276,0.5997871713336141,False,False
IHOZ,AETS,0.32711015869247817,0.1183436634006339,36.16635697364373,0.14381887269864985,0.17655785409762606,-0.9312750241157248,0.5997871713336141,False,False
OTCS,FWWG,0.3272157918713049,-0.4124609420324177,29.96263867988936,0.1439259700405504,0.0865159806644007,-0.8915552749199556,0.5997871713336141,False,False
LSST,HRET,0.32741323235152586,-0.3083250487697473,37.05568579589338,0.1438407818630023,0.1839493860719734,-0.451744741455667,0.5997871713336141,False,False
CTGI,SRTX,0.3294156273459897,-0.1061546629759226,31.04806593353023,0.145110125526278,0.1539601415923117,-0.5765056927328248,0.600454237292729,False,False
HETT,HTRK,0.32993363804580833,-0.017545177163630476,30.748504126753396,0.14544475958742087,0.25172187546144603,-0.6296334476554876,0.600454237292729,False,False
ALGO,HRET,0.33018430407064236,0.8511356105251027,27.11925109695179,0.1458241344930441,0.37128293626706643,1.822303178696396,0.600454237292729,False,False
HUXZ,AETS,0.3303740204977529,0.14968089417440816,35.568086201338595,0.14570369575088488,0.09569238192555633,-0.5197089501526356,0.600454237292729,False,False
DIHO,GARI,0.330611669241173,0.19253990850081337,29.353959824461494,0.14602534021421548,0.22401146148299028,-1.1721234351729124,0.600454237292729,False,False
SPLZ,RRES,0.3316094370764642,-0.3866286025459047,30.75710575569299,0.14646543356290342,0.20543443426880734,-0.04936264333263043,0.600454237292729,False,False
ALUT,FCSG,0.33179502527463955,-0.9590912087922653,30.80580799214521,0.14659427991368384,0.1657868473967707,0.31480881366764474,0.600454237292729,False,False
AMRP,ALUT,0.33184958608986226,0.864715813377599,37.23061630277606,0.14647462666037447,0.1202960072555309,1.4408425188126046,0.600454237292729,False,False
ACAC,AETS,0.3320158723853913,0.17089223377371282,36.84422503194847,0.14668960772716527,0.14903147485958035,-0.5301526743340805,0.600454237292729,False,False
CTGI,MHRM,0.33267649565926516,-2.2442199343268965,29.44597663686071,0.14718454720778673,0.07473430714641005,-0.9989374351972338,0.6007967874866332,False,False
GARI,EAFC,0.33383226406322486,0.28989324511380576,25.648482842771614,0.14802819425263297,0.2407794182842062,1.0839929783050022,0.602031310722223,False,False
ACIX,NGTE,0.33533241923825235,0.09290995762559197,37.018959470381056,0.14868636400041113,0.2427623385609456,0.8574516316252264,0.6029172540414863,False,False
ITPA,NGTE,0.3353432976013202,0.0893417891413858,36.049672511085134,0.1487184402961868,0.19192869835967072,0.7410952223837464,0.6029172540414863,False,False
LSST,ALUT,0.335742157152514,1.8618711444738385,36.23366713209854,0.1488199549584054,0.05148043459520435,0.22731661609855122,0.6029172540414863,False,False
SMAH,ACIX,0.3363072266732541,0.11254485237513034,31.498549876998155,0.14929450317649962,0.19888306628993913,-0.3222317823046034,0.6030825794773544,False,False
AMRP,CUBO,0.33806949560780947,-0.08574769810525154,36.44256865002262,0.15028159683043335,0.252938359356702,1.312086739934901,0.6048942101109714,False,False
CUBO,ACAC,0.3382663308306844,-1.3872679168752169,23.560476875055446,0.1505717130505299,0.2842916113341947,0.3581982137950172,0.6048942101109714,False,False
HRET,ACIX,0.3399721184110579,0.1327835682666026,35.42514215242816,0.15073088934987006,0.14448980197480127,-0.16265201089947615,0.6059209713178092,False,False
ACIX,FARS,0.3401271210377439,-2.5706818197457357,41.6326779776414,0.151824560607546,0.2655769087749828,-1.4588586568786364,0.6059209713178092,False,False
AENO,AETS,0.34117494498880074,0.09298861355031686,36.445450984179246,0.1522998209574889,0.1905711404556683,-0.6499985386621198,0.6059209713178092,False,False
BLBT,HTRK,0.3412174669773463,0.024248199194327566,32.11044189525938,0.15228480009991752,0.21853623512773823,-0.27097349667487886,0.6059209713178092,False,False
RRES,HTRK,0.3419252344929763,-0.008070373068120432,31.766766877125857,0.1527313403784442,0.1094506166314355,-0.34229966134613077,0.6059209713178092,False,False
CTGI,NGTE,0.34192731321652803,0.5430060380558765,31.41618744954599,0.15285839991933314,0.17921277916447914,0.8750281444257256,0.6059209713178092,False,False
MMBT,ILVX,0.3421671367441746,3.3677087113585813,31.542226329056806,0.15300612007197484,0.12999145276451463,0.8770599380611416,0.6059209713178092,False,False
CUBO,CCNS,0.3432319551321554,-0.08950940657094725,29.811675661083562,0.15370705975890198,0.12561105105514186,-1.1198443865609773,0.606454554816894,False,False
HTRK,FARS,0.34375666275587946,-0.032122432023564365,30.56483538349771,0.1539414528727917,0.13409796192805115,-0.7520036210967106,0.606454554816894,False,False
CTGI,EAFC,0.34458355937988,-0.9527354078947257,30.44678813548587,0.1544336530991407,0.09453756208365201,-0.8351887769011792,0.606454554816894,False,False
MSDP,HTRK,0.3449403523236625,-0.038898200092079116,30.548948022567984,0.15465438154712713,0.24762187916583378,-0.8762288823740807,0.606454554816894,False,False
SRTX,HTRK,0.34551969707267666,0.0058229552734705425,32.3055116323531,0.15495788837668023,0.2691487388056972,0.09857780566006835,0.606454554816894,False,False
MMBT,HTRK,0.3455615386910029,0.010894192850956878,26.160196673758737,0.1550792504908734,0.07895480896122885,-0.7463913641819829,0.606454554816894,False,False
RRES,ALUT,0.34627458975555,-0.13865006405215863,30.344178052454193,0.15551776288451769,0.03187982483705566,-0.9168030289901685,0.606454554816894,False,False
OTCS,RRES,0.34668810455343635,1.1647735693959296,38.038947797724795,0.15574768175701248,0.0832167359014268,0.6451679928283955,0.606454554816894,False,False
MMBT,FWWG,0.34681538345086793,-6.217035010124597,32.23484901994715,0.15573971622289812,0.13312343410033928,-0.556744855846073,0.606454554816894,False,False
OTCS,IHOZ,0.3472249607971236,-1.8622221829674879,31.33486654787402,0.15605164601013194,0.1977671953825612,0.39837569704441966,0.606454554816894,False,False
DUCT,CTGI,0.34945990287119844,-1.0197470215916498,32.51460012933808,0.15737192466856553,0.13936990726047024,-0.30128219362060443,0.608288787780696,False,False
ALUT,ACAC,0.3495170214117097,0.11560563512775784,36.325610320838436,0.15754856089788216,0.1541167122288047,-0.7075266974783961,0.608288787780696,False,False
EORC,HRET,0.35009015092740564,0.6618965137232558,24.145476207786608,0.15812776986504812,0.11561550723797491,1.634296967578825,0.608288787780696,False,False
MMBT,SRTX,0.3508535758581184,-0.398774567492696,38.35009125567207,0.15751928803958143,0.10691926670970271,-0.5190380601526999,0.608288787780696,False,False
CTGI,HRND,0.3510339087412519,-0.5094056717329498,32.82888169530068,0.15834274026819356,0.08081309531524862,-0.3401726291132346,0.608288787780696,False,False
NPCK,EAFC,0.35113768455419,1.7077843696945179,45.81970984798897,0.16052605360776573,0.22572982861364646,-1.900253530885811,0.608288787780696,False,False
HETT,DIHO,0.35187041945009967,-0.07296261166512578,26.705268661492223,0.15947873744547414,0.20427548219392558,-2.334064245588175,0.608731051287486,False,False
SPLZ,HTRK,0.3523860062795058,0.00627144160901513,32.55776822958856,0.15921264092738163,0.18664344344109748,-0.21318435619818563,0.6087969620682518,False,False
DUCT,RRES,0.3538198526101627,-1.703026556418232,31.558160965413588,0.16022884591402253,0.12461336016013287,0.8131597665378478,0.6098890650360839,False,False
IHOZ,ITPA,0.35452942851864894,-0.04205127563175342,36.589713071783564,0.16039219887721712,0.157339234075257,-0.4792542417282902,0.6098890650360839,False,False
FWWG,HTRK,0.35456040206253253,0.07255953215210187,29.915198426863135,0.16044579317281188,0.15177762868056394,-0.02044051160979668,0.6098890650360839,False,False
CCNS,HTRK,0.35493151863276406,-0.040336652024966335,31.64056072206332,0.16084508709798512,0.1649739159650687,-0.6993704779822488,0.6098890650360839,False,False
GARI,HTRK,0.3574933109745543,-0.03237939005035418,32.042779195631724,0.1624435417142568,0.2742959731290627,-0.5534634236991267,0.6123670894233311,False,False
HRND,FCSG,0.3580887403882897,-0.3007500704296841,32.48187625198152,0.16281764452581593,0.1791084123695912,0.25230570780453454,0.6123670894233311,False,False
AENO,GARI,0.35846455968509316,0.0863017836264682,25.622118754577425,0.1629343977328399,0.22909814207711002,0.028851316580598606,0.6123670894233311,False,False
SRNA,EAFC,0.3590198017751481,0.2343813581514441,35.5353792109473,0.16366721178781712,0.19204332168328003,-1.4141963325143183,0.6123670894233311,False,False
AETS,BLBT,0.3599967387178159,0.5517876429124705,35.57413778564327,0.16403137689155423,0.22042511487768351,-0.4104111527442926,0.6123670894233311,False,False
HUXZ,CTGI,0.36029695596908584,-0.2697537926315751,32.74530189114813,0.1641843421493987,0.19948051191445568,-0.35086640055385654,0.6123670894233311,False,False
EORC,ITPA,0.36052770097057996,0.13779423414934672,36.43623424821875,0.16437978412725573,0.13461585663925488,0.83140645895706,0.6123670894233311,False,False
NPCK,HTRK,0.36164568950176257,-0.03943507641364728,32.03891383342961,0.16508129419632894,0.2982113699332605,-0.6203171782833871,0.6123670894233311,False,False
ALGO,MHRM,0.3618112279703547,0.29649403606103136,41.96405534091945,0.16407320466867542,0.42008185012381555,-1.2813761719497916,0.6123670894233311,False,False
ANSO,FCSG,0.362144984940022,0.32349674001222795,30.35364233612374,0.16554457460308708,0.14920202207970565,1.2049605260527463,0.6123670894233311,False,False
HUXZ,NPCK,0.362442697837146,0.1892591166277081,39.376142827040205,0.16550512651228766,0.20701335875356608,0.4595794542650279,0.6123670894233311,False,False
AETS,MHRM,0.3627590531822349,0.8232771777910102,35.63415628410891,0.1657448667747803,0.22047539869676863,-0.129817137267877,0.6123670894233311,False,False
GARI,ACIX,0.36322223748971383,-0.3142782992338263,38.400466968552436,0.16596333246933387,0.3464940578789407,-0.8052145306131161,0.6123670894233311,False,False
ALGO,CUBO,0.36325408204712967,-0.1592135104820111,29.5595286407322,0.16623219579681225,0.5231704318959408,-1.4782224162799769,0.6123670894233311,False,False
CCNS,FCSG,0.36357795034781304,-0.6307803443091782,32.49323186348837,0.1663157160099879,0.21215476777848732,0.2876471842435936,0.6123670894233311,False,False
AGVF,AETS,0.36618972453055654,0.11632043513332721,36.59454611724558,0.16800908052092134,0.17796673711625766,-0.6787088207129328,0.6153322989339285,False,False
NGTE,FARS,0.3667735175805159,-0.07411243861948585,88.18937511466213,0.15978074577547535,0.1608712077904361,-1.1490804076159775,0.6153322989339285,False,False
HETT,CTGI,0.3667863115214005,-0.158980251464584,34.33061286704935,0.16829936012294489,0.17047554118026997,-0.03222141865344121,0.6153322989339285,False,False
EORC,CTGI,0.3677767547742137,0.7390960151831657,32.67637824631055,0.16908492392554575,0.12844039416570752,0.8261661425344446,0.6161831305349835,False,False
HUXZ,SPLZ,0.3691087415972267,0.6315782921859461,33.530712863336824,0.16993171560956344,0.16964229855912377,0.07706336540620054,0.6168117223535199,False,False
AGVF,CTGI,0.3691194856123417,-0.17882363830143966,33.29706553915962,0.16982132776778308,0.15914961448065426,-0.21725834060259686,0.6168117223535199,False,False
OTCS,DIHO,0.37001824948581086,-0.03675107040827977,31.41950513875947,0.1706425355540649,0.10021936489271903,-1.264296683025498,0.6174656738101234,False,False
AETS,FCSG,0.37084551833800783,-0.12381552001482016,38.975635542703564,0.17106550337168291,0.18544717211713468,-1.0179841610275018,0.6174656738101234,False,False
MSDP,BLBT,0.37120231513212354,0.7628212252531452,35.12715463473903,0.17113122792006313,0.2939803705674563,-0.07534365141246975,0.6174656738101234,False,False
ELLT,DIHO,0.3729834083334318,0.012432111151133823,32.403005666467735,0.17263975666018633,0.18049801346320218,-1.4432869497827001,0.6174656738101234,False,False
SPLZ,CTGI,0.37306060255342083,-0.20635684965297765,33.515787433308724,0.17235504450884093,0.1189207598677431,-0.44886534981800186,0.6174656738101234,False,False
CTGI,ACAC,0.37392072575342583,-0.2699284129718931,33.96646100739207,0.17290579061704225,0.12209192334532686,-0.29169181816913653,0.6174656738101234,False,False
SMAH,GARI,0.37482307900067646,-3.820830378613492,30.257971418474533,0.1736965525631336,0.21205341983764042,-1.480995854137209,0.6174656738101234,False,False
EORC,BLBT,0.37536282517490255,0.27214384823937754,57.338121085496724,0.17005890788865236,0.13846139998524665,-0.8267050252780472,0.6174656738101234,False,False
ALUT,AETS,0.37568008770764677,0.37000637955098226,40.198270200666606,0.17414417759967926,0.15075826365883901,-0.89274515896449,0.6174656738101234,False,False
ACIX,ILVX,0.3758087401688965,0.162052988830291,33.919138910134976,0.17414517298670712,0.2852693745645222,-0.24780042545171663,0.6174656738101234,False,False
ACAC,HTRK,0.3760826689471155,0.026849416215130886,31.06751475738727,0.1742243572495193,0.3324165416628708,0.10903939381263573,0.6174656738101234,False,False
HTRK,FCSG,0.37652496714732475,0.030719016946573238,32.98865103389096,0.17464376229305095,0.11278457767515956,-0.6193417065184829,0.6174656738101234,False,False
NPCK,ITPA,0.376686183988065,-0.4460984984067559,32.28844374614418,0.17472013733814173,0.16792492460877945,-1.223460525995263,0.6174656738101234,False,False
AETS,ILVX,0.377102886109928,0.026171209302038333,40.26422987587211,0.17513765304263773,0.17917648776948025,-1.1078683841042924,0.6174656738101234,False,False
HETT,AETS,0.3771643910320466,-0.4051459916072985,32.89134357166903,0.1755870396137429,0.13032937837268882,-1.9294595560076555,0.6174656738101234,False,False
SMAH,AETS,0.3772594195279107,0.019380827789787024,40.29969421122498,0.17524062855250244,0.11835568659642218,-1.1108115390692102,0.6174656738101234,False,False
MSDP,MMBT,0.38018190432608573,-5.2797955435374,26.435494281378944,0.1780242993781424,0.13379170399769238,-1.133250435370569,0.621451189763794,False,False
CUBO,CTGI,0.3813551683215999,0.28958174576017415,33.71050147507381,0.17777210839847846,0.18406594313696006,-0.5729264978825007,0.6224527537972508,False,False
ANSO,HTRK,0.3821070870170224,0.012525933298889404,33.449533969872384,0.1782851685538936,0.22359602435155737,-0.4839367993001737,0.6224527537972508,False,False
OTCS,AETS,0.38225922056725287,0.07140468859145671,40.42697143675801,0.1785617461208328,0.09111047531401065,-1.2300485810796609,0.6224527537972508,False,False
SRNA,FCSG,0.38359416115949296,-0.1054816508007463,33.47343973556218,0.1792748744212569,0.1368270530556682,0.22876148252923034,0.6236277620837777,False,False
RRES,CTGI,0.3841860109404114,0.8969228037602008,32.800721277907364,0.17968724278820258,0.3395718847778715,-0.8841273627466814,0.6236277620837777,False,False
HUXZ,NWIG,0.38518426829131036,1.5225246139145665,38.13566671384274,0.18033566743373175,0.21671372882376258,0.1855551119730057,0.6236277620837777,False,False
SMAH,DIHO,0.38555013469099053,-0.02323418757012675,30.832318263191045,0.18090447335578386,0.19874503616770783,-1.6295223564909993,0.6236277620837777,False,False
CCNS,AETS,0.3862050942842384,0.16245447320371892,40.68917329197141,0.1810726411831896,0.13942173162226737,-0.9604515743145235,0.6236277620837777,False,False
DIHO,CTGI,0.3864851937883161,0.2863368946975665,35.436563227698976,0.18113357599523416,0.11036665040343235,0.08668698714905013,0.6236277620837777,False,False
SRNA,CTGI,0.3868859190214531,-0.04584732424029736,35.19056415618472,0.18139448477527398,0.13375795147470781,-0.04596661363840594,0.6236277620837777,False,False
SRNA,BLBT,0.3868937723986417,0.17086454317108402,38.63430299270156,0.1813802790118112,0.24465252885434985,-0.5276706025793959,0.6236277620837777,False,False
HETT,MSDP,0.38842007916998966,0.3104164390195163,48.687147635910506,0.18207489754823653,0.21651272228669508,-1.0495050722630628,0.6252974759365364,False,False
ALUT,BLBT,0.38994438904842904,1.5076009871516294,40.37100558576868,0.18342074440567452,0.2946006862520556,-0.671567814416259,0.6269597680160744,False,False
AENO,MDGI,0.39090903899790197,0.409504467678139,52.27963306832619,0.18361364017106935,0.20775765382566896,-0.8484180535000241,0.6276993674355587,False,False
GARI,ILVX,0.3918890772837533,-0.21582627082411115,29.568271413795618,0.18640211757044828,0.30789279261520913,-2.1613063791041585,0.6276993674355587,False,False
NPCK,IHOZ,0.39246412349310283,4.1679635363779735,34.80428818851323,0.18516574084713494,0.32459121116576073,0.3754572007934299,0.6276993674355587,False,False
MSDP,ITPA,0.39289405886233053,-0.2087067620254889,33.64805238707592,0.1854115445875954,0.3109205323310589,-1.3083304984276847,0.6276993674355587,False,False
AETS,EAFC,0.3942798741581044,0.3899949519541998,37.86673670975038,0.1863273176198626,0.3169390663447093,-0.17435378799225262,0.6276993674355587,False,False
AENO,ACAC,0.3946597878354715,1.6565611958485325,47.71097695742889,0.18664577895232642,0.33775534134752366,0.21697080418960235,0.6276993674355587,False,False
HETT,MMBT,0.3952894117022027,-1.4511834319351529,42.12974091924487,0.18685203201336004,0.1412185565877781,0.13910696741163672,0.6276993674355587,False,False
MSDP,AETS,0.39552172383884726,0.15883858598478529,41.0149675748251,0.18725500844141202,0.21571041025117443,-0.847877012758957,0.6276993674355587,False,False
CCNS,IHOZ,0.39637490307102097,0.10300421904432674,38.79396328801433,0.18873008313485662,0.14248413026959064,-1.836111435890801,0.6276993674355587,False,False
SMAH,HTRK,0.3966646066639677,0.038128378979763164,29.258813234297907,0.1879918032008958,0.3083879385277647,-0.451693710687665,0.6276993674355587,False,False
OTCS,HTRK,0.39708897300147783,0.040748557595949454,33.338572050594394,0.18830282784729524,0.21628764270344203,-0.8617866611833566,0.6276993674355587,False,False
EORC,FWWG,0.39745927078596477,0.23029908626975243,41.24048408960872,0.18848902307631982,0.18035992154093924,-0.8167416947602457,0.6276993674355587,False,False
HUXZ,GARI,0.39851061090955286,0.13549719648237135,34.2267193435509,0.18920362868327256,0.28332664758772674,0.3925847630044627,0.6276993674355587,False,False
MDGI,MHRM,0.3987964721628212,1.7651230721782398,53.24403361433176,0.13467884798418356,0.1780827338285694,-0.8458323853834857,0.6276993674355587,False,False
DIHO,ILVX,0.39947562832089756,-0.03266362516391588,31.473991698421337,0.19023343783772556,0.2601556276530076,-1.6484446545672053,0.6276993674355587,False,False
AMRP,AETS,0.3995329215918308,0.030377405800489414,41.03224793259951,0.1900531320406197,0.18587368374634883,-1.1204740609097503,0.6276993674355587,False,False
DIHO,MMBT,0.3996425116099174,-0.0051192929799218235,32.09328057980002,0.19028401299683173,0.09852777815156877,-1.482770098744004,0.6276993674355587,False,False
AMRP,NPCK,0.4001298063149521,0.8217718174015638,35.470839404299355,0.1903363799655876,0.21496648583846675,1.7492038882625855,0.6276993674355587,False,False
MDGI,ACIX,0.4006183083104088,0.03356275017581011,40.6553460489123,0.1906800896336131,0.29304513876496635,0.46583989529594766,0.6276993674355587,False,False
HUXZ,MSDP,0.4011610357986888,0.288410716970801,33.16616763437081,0.1911484925473108,0.19865909059178344,-0.9551494018324589,0.6276993674355587,False,False
MMBT,AETS,0.4014519528463524,-0.010649061823199316,40.64071487642362,0.19134900982949649,0.10497578957833807,-1.083889084646034,0.6276993674355587,False,False
AENO,AGVF,0.4017488003212652,0.7525287744946284,32.02676472761878,0.19091911744190093,0.24021159151348126,-0.0683246497942399,0.6276993674355587,False,False
