a,b,kendall_tau,lower_TD,upper_TD,asymmetry
EORC,ITPA,0.0910887432013465,0.1402805611222445,0.10020040080160322,0.04008016032064127
EORC,HTRK,0.16549798182217765,0.08016032064128255,0.1803607214428858,-0.10020040080160326
EORC,NGTE,0.16683434072444342,0.12024048096192384,0.060120240480961935,0.06012024048096191
EORC,ILVX,0.2192201980851826,0.280561122244489,0.2204408817635271,0.06012024048096187
EORC,FCSG,0.07024575552123775,0.18036072144288576,0.14028056112224452,0.04008016032064124
EORC,FARS,0.08503086544231485,0.1002004008016032,0.1803607214428858,-0.08016032064128262
EORC,MHRM,0.08082133373598659,0.18036072144288576,0.16032064128256515,0.020040080160320606
EORC,EAFC,0.12977636842192378,0.18036072144288576,0.14028056112224452,0.04008016032064124
CUBO,HRET,0.16861099150642955,0.1402805611222445,0.16032064128256515,-0.02004008016032066
CUBO,ANSO,0.1744291796444294,0.18036072144288576,0.14028056112224452,0.04008016032064124
CUBO,DIHO,0.15320146758989808,0.1002004008016032,0.14028056112224452,-0.04008016032064132
CUBO,RTTH,0.08437793006937505,0.1402805611222445,0.08016032064128258,0.060120240480961915
CUBO,SPLZ,0.1173994575496374,0.12024048096192384,0.14028056112224452,-0.020040080160320675
CUBO,NWIG,0.2217849353325124,0.2004008016032064,0.2605210420841684,-0.060120240480961984
CUBO,MMBT,0.059355659109383424,0.1002004008016032,0.16032064128256515,-0.060120240480961956
CUBO,MDGI,0.09393083355465952,0.1603206412825651,0.08016032064128258,0.08016032064128252
CUBO,AGVF,0.15896049126365178,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
CUBO,RRES,0.1044206121261804,0.1603206412825651,0.12024048096192387,0.040080160320641225
CUBO,CTGI,0.11907348834214612,0.1603206412825651,0.12024048096192387,0.040080160320641225
CUBO,ALUT,0.03239540913396971,0.08016032064128255,0.16032064128256515,-0.0801603206412826
CUBO,ACAC,0.18036876966784973,0.18036072144288576,0.16032064128256515,0.020040080160320606
CUBO,SRTX,0.22543882946616123,0.18036072144288576,0.24048096192384774,-0.060120240480961984
CUBO,GARI,0.12934510540995925,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
CUBO,RCRI,0.07229720485147001,0.06012024048096192,0.14028056112224452,-0.08016032064128259
CUBO,ACIX,0.08293087410329356,0.1402805611222445,0.20040080160320645,-0.060120240480961956
CUBO,CCNS,0.09119262753498482,0.1402805611222445,0.12024048096192387,0.02004008016032062
CUBO,MTNS,0.26012870538180155,0.24048096192384769,0.2204408817635271,0.020040080160320578
CUBO,IHOZ,0.18849747688147378,0.2004008016032064,0.2204408817635271,-0.020040080160320717
CUBO,NAYO,0.10923855743615744,0.1402805611222445,0.1803607214428858,-0.04008016032064132
CUBO,FWWG,0.19087133605269355,0.24048096192384769,0.14028056112224452,0.10020040080160317
CUBO,EELT,0.09834970483095795,0.1402805611222445,0.16032064128256515,-0.02004008016032066
CUBO,HRND,0.04010591893529715,0.1002004008016032,0.14028056112224452,-0.04008016032064132
CUBO,AETS,0.13014346370281618,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
CUBO,ULXY,0.2220424785313599,0.22044088176352705,0.20040080160320645,0.020040080160320606
CUBO,BLBT,0.12669016808792455,0.1402805611222445,0.2204408817635271,-0.08016032064128262
CUBO,BENI,0.31152094395420243,0.280561122244489,0.34068136272545096,-0.060120240480961984
CUBO,ITPA,0.12165142778632412,0.22044088176352705,0.1803607214428858,0.04008016032064124
CUBO,HTRK,0.23023078009941225,0.1402805611222445,0.2605210420841684,-0.12024048096192388
CUBO,NGTE,0.16479611752198814,0.24048096192384769,0.2204408817635271,0.020040080160320578
CUBO,ILVX,0.2566981352262758,0.2605210420841683,0.1803607214428858,0.0801603206412825
CUBO,FCSG,0.10841763848983106,0.1402805611222445,0.16032064128256515,-0.02004008016032066
CUBO,FARS,0.10766958684358065,0.1603206412825651,0.08016032064128258,0.08016032064128252
CUBO,MHRM,0.10159491674389191,0.2004008016032064,0.20040080160320645,-5.551115123125783e-17
CUBO,EAFC,0.13066819063105545,0.2004008016032064,0.16032064128256515,0.04008016032064124
HRET,ANSO,0.07800371024727042,0.12024048096192384,0.20040080160320645,-0.0801603206412826
HRET,DIHO,0.15029568058534495,0.12024048096192384,0.14028056112224452,-0.020040080160320675
HRET,RTTH,0.012981891348088529,0.1402805611222445,0.16032064128256515,-0.02004008016032066
HRET,SPLZ,0.027830873920249802,0.08016032064128255,0.12024048096192387,-0.04008016032064132
HRET,NWIG,0.10132756005088059,0.1402805611222445,0.16032064128256515,-0.02004008016032066
HRET,MMBT,0.06387097033866468,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
HRET,MDGI,0.08236586573158951,0.1603206412825651,0.12024048096192387,0.040080160320641225
HRET,AGVF,0.09146039653838023,0.18036072144288576,0.16032064128256515,0.020040080160320606
HRET,RRES,0.0617077273675416,0.1603206412825651,0.10020040080160322,0.06012024048096187
HRET,CTGI,0.041335849755466454,0.12024048096192384,0.08016032064128258,0.04008016032064127
HRET,ALUT,0.024982796173993384,0.1002004008016032,0.08016032064128258,0.02004008016032062
HRET,ACAC,0.07536388183609577,0.08016032064128255,0.08016032064128258,-2.7755575615628914e-17
HRET,SRTX,0.1233475921636057,0.22044088176352705,0.14028056112224452,0.08016032064128253
HRET,GARI,0.09500315899878227,0.1603206412825651,0.04008016032064129,0.1202404809619238
HRET,RCRI,0.07959726520279657,0.08016032064128255,0.14028056112224452,-0.06012024048096197
HRET,ACIX,0.08491936742603091,0.1402805611222445,0.08016032064128258,0.060120240480961915
HRET,CCNS,0.1085059804892629,0.22044088176352705,0.16032064128256515,0.0601202404809619
HRET,MTNS,0.15459843276288146,0.24048096192384769,0.1803607214428858,0.06012024048096187
HRET,IHOZ,0.1683695437858953,0.1402805611222445,0.20040080160320645,-0.060120240480961956
HRET,NAYO,0.038518959682566675,0.08016032064128255,0.14028056112224452,-0.06012024048096197
HRET,FWWG,0.1204711640245918,0.1402805611222445,0.12024048096192387,0.02004008016032062
HRET,EELT,0.024394366197183097,0.08016032064128255,0.14028056112224452,-0.06012024048096197
HRET,HRND,0.061088731623907794,0.1402805611222445,0.08016032064128258,0.060120240480961915
HRET,AETS,0.06478224828242368,0.2004008016032064,0.060120240480961935,0.14028056112224446
HRET,ULXY,0.13038176908850402,0.24048096192384769,0.1803607214428858,0.06012024048096187
HRET,BLBT,0.10783315561852073,0.18036072144288576,0.10020040080160322,0.08016032064128253
HRET,BENI,0.18675715091667616,0.24048096192384769,0.16032064128256515,0.08016032064128253
HRET,ITPA,0.08187939542536558,0.12024048096192384,0.16032064128256515,-0.04008016032064131
HRET,HTRK,0.09146312394049891,0.12024048096192384,0.20040080160320645,-0.0801603206412826
HRET,NGTE,0.12567404426559356,0.22044088176352705,0.14028056112224452,0.08016032064128253
HRET,ILVX,0.1533675920833662,0.1402805611222445,0.24048096192384774,-0.10020040080160325
HRET,FCSG,0.06729952797025127,0.1002004008016032,0.10020040080160322,-2.7755575615628914e-17
HRET,FARS,0.06812877263581489,0.12024048096192384,0.060120240480961935,0.06012024048096191
HRET,MHRM,0.023044479252362658,0.1402805611222445,0.08016032064128258,0.060120240480961915
HRET,EAFC,0.07036069721425585,0.1402805611222445,0.08016032064128258,0.060120240480961915
ANSO,DIHO,0.13194696790849963,0.2004008016032064,0.1803607214428858,0.020040080160320578
ANSO,RTTH,0.018301737216497412,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
ANSO,SPLZ,0.1654151676847671,0.18036072144288576,0.14028056112224452,0.04008016032064124
ANSO,NWIG,0.12419215941924007,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
ANSO,MMBT,0.030687881787671723,0.12024048096192384,0.16032064128256515,-0.04008016032064131
ANSO,MDGI,0.06832138171926182,0.08016032064128255,0.1803607214428858,-0.10020040080160326
ANSO,AGVF,0.09919437268110518,0.1402805611222445,0.060120240480961935,0.08016032064128256
ANSO,RRES,0.07385259263679908,0.22044088176352705,0.10020040080160322,0.12024048096192383
ANSO,CTGI,0.04781450451103009,0.040080160320641274,0.12024048096192387,-0.08016032064128259
ANSO,ALUT,0.11445841324079084,0.2004008016032064,0.14028056112224452,0.06012024048096187
ANSO,ACAC,0.1928113254621693,0.2605210420841683,0.1803607214428858,0.0801603206412825
ANSO,SRTX,0.13167700863574536,0.18036072144288576,0.16032064128256515,0.020040080160320606
ANSO,GARI,0.08462844772482868,0.22044088176352705,0.16032064128256515,0.0601202404809619
ANSO,RCRI,0.08615624823945078,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
ANSO,ACIX,0.057865675427407295,0.12024048096192384,0.16032064128256515,-0.04008016032064131
ANSO,CCNS,0.055278990812910475,0.1603206412825651,0.14028056112224452,0.020040080160320578
ANSO,MTNS,0.16867557243582623,0.18036072144288576,0.20040080160320645,-0.02004008016032069
ANSO,IHOZ,0.17396238259651833,0.22044088176352705,0.14028056112224452,0.08016032064128253
ANSO,NAYO,0.048023758360093684,0.1002004008016032,0.10020040080160322,-2.7755575615628914e-17
ANSO,FWWG,0.08743138619187898,0.1603206412825651,0.1803607214428858,-0.020040080160320717
ANSO,EELT,0.037649747888643316,0.12024048096192384,0.14028056112224452,-0.020040080160320675
ANSO,HRND,0.041120036090795335,0.12024048096192384,0.10020040080160322,0.02004008016032062
ANSO,AETS,0.0822068854830281,0.1002004008016032,0.14028056112224452,-0.04008016032064132
ANSO,ULXY,0.15683575987315995,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
ANSO,BLBT,0.11513263798346741,0.18036072144288576,0.16032064128256515,0.020040080160320606
ANSO,BENI,0.1989358145673068,0.1603206412825651,0.1803607214428858,-0.020040080160320717
ANSO,ITPA,0.10600328541772662,0.1603206412825651,0.24048096192384774,-0.08016032064128265
ANSO,HTRK,0.15780767016954608,0.08016032064128255,0.2204408817635271,-0.14028056112224457
ANSO,NGTE,0.13572581196966244,0.280561122244489,0.14028056112224452,0.14028056112224446
ANSO,ILVX,0.19992595633033133,0.12024048096192384,0.28056112224448904,-0.16032064128256518
ANSO,FCSG,0.10540760235330097,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
ANSO,FARS,0.08054695957023136,0.06012024048096192,0.20040080160320645,-0.14028056112224452
ANSO,MHRM,0.12096089437705654,0.1603206412825651,0.1803607214428858,-0.020040080160320717
ANSO,EAFC,0.10470357203076074,0.12024048096192384,0.14028056112224452,-0.020040080160320675
DIHO,RTTH,0.0758724284249138,0.1402805611222445,0.10020040080160322,0.04008016032064127
DIHO,SPLZ,0.1499971907439903,0.2605210420841683,0.12024048096192387,0.14028056112224446
DIHO,NWIG,0.057540117129907066,0.2004008016032064,0.10020040080160322,0.10020040080160317
DIHO,MMBT,0.06790973667143782,0.1002004008016032,0.12024048096192387,-0.020040080160320675
DIHO,MDGI,0.09811688924894045,0.1402805611222445,0.12024048096192387,0.02004008016032062
DIHO,AGVF,0.13742161176582954,0.2004008016032064,0.2204408817635271,-0.020040080160320717
DIHO,RRES,0.08927141336475367,0.2004008016032064,0.10020040080160322,0.10020040080160317
DIHO,CTGI,0.07697510282342822,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
DIHO,ALUT,0.13644488705646118,0.2004008016032064,0.14028056112224452,0.06012024048096187
DIHO,ACAC,0.09987199566202563,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
DIHO,SRTX,0.08898711552215795,0.22044088176352705,0.1803607214428858,0.04008016032064124
DIHO,GARI,0.13476696859287568,0.1603206412825651,0.1803607214428858,-0.020040080160320717
DIHO,RCRI,0.1544252115109483,0.1002004008016032,0.14028056112224452,-0.04008016032064132
DIHO,ACIX,0.17979129851421063,0.1603206412825651,0.1803607214428858,-0.020040080160320717
DIHO,CCNS,0.06642485577836342,0.12024048096192384,0.08016032064128258,0.04008016032064127
DIHO,MTNS,0.13177505373884632,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
DIHO,IHOZ,0.09407531393073514,0.2605210420841683,0.10020040080160322,0.1603206412825651
DIHO,NAYO,0.07578356268977407,0.2004008016032064,0.08016032064128258,0.12024048096192382
DIHO,FWWG,0.1683601246968584,0.2004008016032064,0.2605210420841684,-0.060120240480961984
DIHO,EELT,0.10197370314409575,0.22044088176352705,0.14028056112224452,0.08016032064128253
DIHO,HRND,0.1496167661633456,0.2605210420841683,0.14028056112224452,0.1202404809619238
DIHO,AETS,0.11458430330151281,0.1603206412825651,0.08016032064128258,0.08016032064128252
DIHO,ULXY,0.1180993393281946,0.1002004008016032,0.1803607214428858,-0.08016032064128262
DIHO,BLBT,0.16838961910883193,0.22044088176352705,0.1803607214428858,0.04008016032064124
DIHO,BENI,0.1436980622882697,0.280561122244489,0.12024048096192387,0.16032064128256512
DIHO,ITPA,0.15235526471122005,0.24048096192384769,0.20040080160320645,0.04008016032064124
DIHO,HTRK,0.0996678009393398,0.22044088176352705,0.1803607214428858,0.04008016032064124
DIHO,NGTE,0.12018501820109437,0.1002004008016032,0.060120240480961935,0.04008016032064126
DIHO,ILVX,0.1693516669690213,0.1603206412825651,0.2605210420841684,-0.10020040080160328
DIHO,FCSG,0.12024089119003248,0.12024048096192384,0.20040080160320645,-0.0801603206412826
DIHO,FARS,0.1220689473449218,0.12024048096192384,0.2204408817635271,-0.10020040080160326
DIHO,MHRM,0.07180556820500009,0.18036072144288576,0.10020040080160322,0.08016032064128253
DIHO,EAFC,0.17315868212210483,0.18036072144288576,0.12024048096192387,0.06012024048096189
RTTH,SPLZ,0.12371781200175823,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
RTTH,NWIG,0.07655502392406481,0.2004008016032064,0.12024048096192387,0.08016032064128252
RTTH,MMBT,0.1133194635040825,0.18036072144288576,0.16032064128256515,0.020040080160320606
RTTH,MDGI,0.09669176381662264,0.2004008016032064,0.14028056112224452,0.06012024048096187
RTTH,AGVF,0.07146852527814293,0.1002004008016032,0.1803607214428858,-0.08016032064128262
RTTH,RRES,0.2188785242937647,0.3006012024048096,0.24048096192384774,0.060120240480961845
RTTH,CTGI,0.1665184445951326,0.06012024048096192,0.20040080160320645,-0.14028056112224452
RTTH,ALUT,0.05534204461738998,0.18036072144288576,0.08016032064128258,0.10020040080160318
RTTH,ACAC,0.06762145826429695,0.040080160320641274,0.2204408817635271,-0.18036072144288584
RTTH,SRTX,0.06279250385361163,0.1002004008016032,0.12024048096192387,-0.020040080160320675
RTTH,GARI,0.09619432026037324,0.1603206412825651,0.20040080160320645,-0.04008016032064135
RTTH,RCRI,0.15158087895141262,0.22044088176352705,0.2204408817635271,-5.551115123125783e-17
RTTH,ACIX,0.12973747527703944,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
RTTH,CCNS,0.0503613915823246,0.1402805611222445,0.12024048096192387,0.02004008016032062
RTTH,MTNS,0.04727217137587352,0.1002004008016032,0.10020040080160322,-2.7755575615628914e-17
RTTH,IHOZ,0.01973432702500073,0.1402805611222445,0.12024048096192387,0.02004008016032062
RTTH,NAYO,0.15426899690669413,0.2004008016032064,0.12024048096192387,0.08016032064128252
RTTH,FWWG,0.08190236271474119,0.2004008016032064,0.14028056112224452,0.06012024048096187
RTTH,EELT,0.16218108651911467,0.2004008016032064,0.20040080160320645,-5.551115123125783e-17
RTTH,HRND,0.07415962756030123,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
RTTH,AETS,0.0630598726913641,0.1402805611222445,0.10020040080160322,0.04008016032064127
RTTH,ULXY,0.03858334574137581,0.1002004008016032,0.10020040080160322,-2.7755575615628914e-17
RTTH,BLBT,0.11752349144212865,0.2004008016032064,0.08016032064128258,0.12024048096192382
RTTH,BENI,0.08627858377262651,0.18036072144288576,0.14028056112224452,0.04008016032064124
RTTH,ITPA,0.11884264589658843,0.1002004008016032,0.14028056112224452,-0.04008016032064132
RTTH,HTRK,0.05874539348594496,0.18036072144288576,0.2204408817635271,-0.04008016032064135
RTTH,NGTE,0.05748893360160966,0.1603206412825651,0.12024048096192387,0.040080160320641225
RTTH,ILVX,0.07642625180644655,0.22044088176352705,0.1803607214428858,0.04008016032064124
RTTH,FCSG,0.10948849300493879,0.2004008016032064,0.20040080160320645,-5.551115123125783e-17
RTTH,FARS,0.057038229376257535,0.1603206412825651,0.08016032064128258,0.08016032064128252
RTTH,MHRM,0.0800640709476952,0.08016032064128255,0.16032064128256515,-0.0801603206412826
RTTH,EAFC,0.11317914941968266,0.22044088176352705,0.14028056112224452,0.08016032064128253
SPLZ,NWIG,0.10759671954350467,0.12024048096192384,0.14028056112224452,-0.020040080160320675
SPLZ,MMBT,0.10110985022253341,0.1402805611222445,0.20040080160320645,-0.060120240480961956
SPLZ,MDGI,0.16565661443368665,0.1603206412825651,0.1803607214428858,-0.020040080160320717
SPLZ,AGVF,0.1713225648083315,0.18036072144288576,0.20040080160320645,-0.02004008016032069
SPLZ,RRES,0.13622809317463616,0.2004008016032064,0.10020040080160322,0.10020040080160317
SPLZ,CTGI,0.07007589476141036,0.18036072144288576,0.10020040080160322,0.08016032064128253
SPLZ,ALUT,0.16807784570054396,0.280561122244489,0.08016032064128258,0.2004008016032064
SPLZ,ACAC,0.10606755680034767,0.2004008016032064,0.16032064128256515,0.04008016032064124
SPLZ,SRTX,0.10236537331691495,0.2004008016032064,0.16032064128256515,0.04008016032064124
SPLZ,GARI,0.1663192460516961,0.22044088176352705,0.16032064128256515,0.0601202404809619
SPLZ,RCRI,0.13011565299273245,0.1603206412825651,0.12024048096192387,0.040080160320641225
SPLZ,ACIX,0.15387649424756508,0.2004008016032064,0.12024048096192387,0.08016032064128252
SPLZ,CCNS,0.08315994948733126,0.2004008016032064,0.1803607214428858,0.020040080160320578
SPLZ,MTNS,0.11278307506064121,0.1603206412825651,0.14028056112224452,0.020040080160320578
SPLZ,IHOZ,0.14342741708316228,0.18036072144288576,0.14028056112224452,0.04008016032064124
SPLZ,NAYO,0.0691905900153721,0.22044088176352705,0.12024048096192387,0.10020040080160318
SPLZ,FWWG,0.1591922477666551,0.18036072144288576,0.2204408817635271,-0.04008016032064135
SPLZ,EELT,0.11962929726737799,0.18036072144288576,0.16032064128256515,0.020040080160320606
SPLZ,HRND,0.13721970939752784,0.1603206412825651,0.08016032064128258,0.08016032064128252
SPLZ,AETS,0.1453067466722723,0.2004008016032064,0.2204408817635271,-0.020040080160320717
SPLZ,ULXY,0.093174300408045,0.1402805611222445,0.10020040080160322,0.04008016032064127
SPLZ,BLBT,0.19716212741565892,0.22044088176352705,0.1803607214428858,0.04008016032064124
SPLZ,BENI,0.14959026593712874,0.2004008016032064,0.10020040080160322,0.10020040080160317
SPLZ,ITPA,0.14513974025112222,0.18036072144288576,0.20040080160320645,-0.02004008016032069
SPLZ,HTRK,0.11085662780505305,0.1603206412825651,0.14028056112224452,0.020040080160320578
SPLZ,NGTE,0.10012032144820925,0.18036072144288576,0.14028056112224452,0.04008016032064124
SPLZ,ILVX,0.12866697249921527,0.18036072144288576,0.20040080160320645,-0.02004008016032069
SPLZ,FCSG,0.17064651391135682,0.2004008016032064,0.14028056112224452,0.06012024048096187
SPLZ,FARS,0.17385845529937427,0.1603206412825651,0.20040080160320645,-0.04008016032064135
SPLZ,MHRM,0.19465785664191745,0.3206412825651302,0.1803607214428858,0.14028056112224438
SPLZ,EAFC,0.23080823546207432,0.3206412825651302,0.1803607214428858,0.14028056112224438
NWIG,MMBT,0.04562538732082638,0.12024048096192384,0.16032064128256515,-0.04008016032064131
NWIG,MDGI,0.07595109898511881,0.1603206412825651,0.10020040080160322,0.06012024048096187
NWIG,AGVF,0.11773748299812475,0.2004008016032064,0.1803607214428858,0.020040080160320578
NWIG,RRES,0.07797339989813748,0.18036072144288576,0.10020040080160322,0.08016032064128253
NWIG,CTGI,0.05586272947501428,0.12024048096192384,0.08016032064128258,0.04008016032064127
NWIG,ALUT,0.08228031492585648,0.2004008016032064,0.14028056112224452,0.06012024048096187
NWIG,ACAC,0.15907316641314756,0.2004008016032064,0.12024048096192387,0.08016032064128252
NWIG,SRTX,0.16828033577194548,0.24048096192384769,0.2605210420841684,-0.02004008016032069
NWIG,GARI,0.09459231061435203,0.18036072144288576,0.14028056112224452,0.04008016032064124
NWIG,RCRI,0.06622884322862592,0.08016032064128255,0.10020040080160322,-0.020040080160320675
NWIG,ACIX,0.06728323562354954,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
NWIG,CCNS,0.062281425583911074,0.12024048096192384,0.10020040080160322,0.02004008016032062
NWIG,MTNS,0.13119926659209621,0.22044088176352705,0.2204408817635271,-5.551115123125783e-17
NWIG,IHOZ,0.19755977819092,0.2605210420841683,0.2204408817635271,0.04008016032064121
NWIG,NAYO,0.05864741531255281,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
NWIG,FWWG,0.1683514963615514,0.24048096192384769,0.10020040080160322,0.14028056112224446
NWIG,EELT,0.04666379612192261,0.12024048096192384,0.16032064128256515,-0.04008016032064131
NWIG,HRND,0.024540025453285375,0.06012024048096192,0.08016032064128258,-0.020040080160320654
NWIG,AETS,0.08246443593686174,0.1603206412825651,0.10020040080160322,0.06012024048096187
NWIG,ULXY,0.12258251442644323,0.08016032064128255,0.12024048096192387,-0.04008016032064132
NWIG,BLBT,0.11965584962601958,0.2004008016032064,0.12024048096192387,0.08016032064128252
NWIG,BENI,0.17671824291652516,0.1402805611222445,0.2204408817635271,-0.08016032064128262
NWIG,ITPA,0.12247247229331844,0.1603206412825651,0.08016032064128258,0.08016032064128252
NWIG,HTRK,0.16835394340299703,0.1402805611222445,0.2204408817635271,-0.08016032064128262
NWIG,NGTE,0.18219644991515763,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
NWIG,ILVX,0.20523778480656088,0.280561122244489,0.1803607214428858,0.10020040080160317
NWIG,FCSG,0.07620864218396632,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
NWIG,FARS,0.07452686307157698,0.12024048096192384,0.08016032064128258,0.04008016032064127
NWIG,MHRM,0.08317872521243694,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
NWIG,EAFC,0.11481254939032991,0.2004008016032064,0.20040080160320645,-5.551115123125783e-17
MMBT,MDGI,0.09853441823405847,0.18036072144288576,0.12024048096192387,0.06012024048096189
MMBT,AGVF,0.06115846150131588,0.12024048096192384,0.12024048096192387,-2.7755575615628914e-17
MMBT,RRES,0.190217107059515,0.18036072144288576,0.28056112224448904,-0.10020040080160328
MMBT,CTGI,0.1381316850568607,0.08016032064128255,0.1803607214428858,-0.10020040080160326
MMBT,ALUT,0.007267839614403638,0.1002004008016032,0.14028056112224452,-0.04008016032064132
MMBT,ACAC,0.059323466209527484,0.18036072144288576,0.12024048096192387,0.06012024048096189
MMBT,SRTX,0.06276810649411271,0.1002004008016032,0.1803607214428858,-0.08016032064128262
MMBT,GARI,0.05502659981879731,0.1002004008016032,0.10020040080160322,-2.7755575615628914e-17
MMBT,RCRI,0.16449767003887292,0.2004008016032064,0.2204408817635271,-0.020040080160320717
MMBT,ACIX,0.07681348457417553,0.1603206412825651,0.12024048096192387,0.040080160320641225
MMBT,CCNS,0.033981930578350035,0.18036072144288576,0.12024048096192387,0.06012024048096189
MMBT,MTNS,0.010850098856818754,0.12024048096192384,0.060120240480961935,0.06012024048096191
MMBT,IHOZ,0.06893304681652461,0.1002004008016032,0.060120240480961935,0.04008016032064126
MMBT,NAYO,0.19715736694272074,0.3006012024048096,0.1803607214428858,0.12024048096192377
MMBT,FWWG,0.08456610280015396,0.1603206412825651,0.10020040080160322,0.06012024048096187
MMBT,EELT,0.1700113882855283,0.280561122244489,0.20040080160320645,0.08016032064128253
MMBT,HRND,0.030882281949575593,0.1603206412825651,0.08016032064128258,0.08016032064128252
MMBT,AETS,0.08046841991965095,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
MMBT,ULXY,0.04333969143105488,0.0,0.12024048096192387,-0.12024048096192387
MMBT,BLBT,0.11679061235778368,0.12024048096192384,0.20040080160320645,-0.0801603206412826
MMBT,BENI,0.03164393991276183,0.1603206412825651,0.060120240480961935,0.10020040080160317
MMBT,ITPA,0.07952057533918455,0.18036072144288576,0.04008016032064129,0.14028056112224446
MMBT,HTRK,0.06710972036186799,0.1002004008016032,0.04008016032064129,0.06012024048096191
MMBT,NGTE,0.058929340325063355,0.1402805611222445,0.08016032064128258,0.060120240480961915
MMBT,ILVX,0.07925087122035235,0.22044088176352705,0.20040080160320645,0.020040080160320606
MMBT,FCSG,0.04142421388962664,0.18036072144288576,0.020040080160320644,0.16032064128256512
MMBT,FARS,0.027396268023288126,0.1402805611222445,0.10020040080160322,0.04008016032064127
MMBT,MHRM,0.06960805260665325,0.2004008016032064,0.14028056112224452,0.06012024048096187
MMBT,EAFC,0.036033353215598106,0.12024048096192384,0.16032064128256515,-0.04008016032064131
MDGI,AGVF,0.13819607085657257,0.1402805611222445,0.12024048096192387,0.02004008016032062
MDGI,RRES,0.1437614439492704,0.2004008016032064,0.14028056112224452,0.06012024048096187
MDGI,CTGI,0.10114204312238934,0.08016032064128255,0.14028056112224452,-0.06012024048096197
MDGI,ALUT,0.08282761624787136,0.1603206412825651,0.20040080160320645,-0.04008016032064135
MDGI,ACAC,0.09563705724702416,0.1002004008016032,0.12024048096192387,-0.020040080160320675
MDGI,SRTX,0.11575761965698465,0.1603206412825651,0.1803607214428858,-0.020040080160320717
MDGI,GARI,0.15183220792476396,0.2004008016032064,0.10020040080160322,0.10020040080160317
MDGI,RCRI,0.10883614618795823,0.1402805611222445,0.10020040080160322,0.04008016032064127
MDGI,ACIX,0.19426736353324175,0.2004008016032064,0.20040080160320645,-5.551115123125783e-17
MDGI,CCNS,0.05281606547966199,0.08016032064128255,0.1803607214428858,-0.10020040080160326
MDGI,MTNS,0.10141783797916638,0.1603206412825651,0.16032064128256515,-5.551115123125783e-17
MDGI,IHOZ,0.11088039532881022,0.1402805611222445,0.12024048096192387,0.02004008016032062
MDGI,NAYO,0.13051806424093165,0.2004008016032064,0.14028056112224452,0.06012024048096187
MDGI,FWWG,0.12091334942102532,0.1402805611222445,0.1803607214428858,-0.04008016032064132
MDGI,EELT,0.11302972623944138,0.22044088176352705,0.16032064128256515,0.0601202404809619
MDGI,HRND,0.1587898203239971,0.1603206412825651,0.2204408817635271,-0.06012024048096201
MDGI,AETS,0.10545081394151498,0.1402805611222445,0.2204408817635271,-0.08016032064128262
MDGI,ULXY,0.07234549420125391,0.06012024048096192,0.04008016032064129,0.020040080160320634
MDGI,BLBT,0.16574109849657773,0.18036072144288576,0.14028056112224452,0.04008016032064124
MDGI,BENI,0.08210036712547898,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
MDGI,ITPA,0.21602324935496464,0.22044088176352705,0.16032064128256515,0.0601202404809619
MDGI,HTRK,0.14304288764271478,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
MDGI,NGTE,0.12777413370673393,0.1603206412825651,0.10020040080160322,0.06012024048096187
MDGI,ILVX,0.13932282235153035,0.2004008016032064,0.14028056112224452,0.06012024048096187
MDGI,FCSG,0.10516615560438143,0.24048096192384769,0.20040080160320645,0.04008016032064124
MDGI,FARS,0.07472002124800439,0.1603206412825651,0.08016032064128258,0.08016032064128252
MDGI,MHRM,0.11115717003907045,0.08016032064128255,0.1803607214428858,-0.10020040080160326
MDGI,EAFC,0.1404552260364982,0.24048096192384769,0.08016032064128258,0.16032064128256512
AGVF,RRES,0.08394535104640523,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
AGVF,CTGI,0.1001440632268553,0.18036072144288576,0.1803607214428858,-5.551115123125783e-17
AGVF,ALUT,0.13060380224023016,0.2004008016032064,0.1803607214428858,0.020040080160320578
AGVF,ACAC,0.0966350371425582,0.1402805611222445,0.14028056112224452,-2.7755575615628914e-17
